gene_id	TCGA-BH-A1F6-01A-11R-A13Q-07	gene_id	TCGA-BH-A1F6-11B-94R-A13Q-07
ALKBH7|84266	594.0594	ALKBH7|84266	155.6272
ALKBH8|91801	117.3975	ALKBH8|91801	288.3939
ALK|238	14.6157	ALK|238	7.6202
ALMS1|7840	521.4521	ALMS1|7840	1056.8581
ALOX12P2|245	7.0721	ALOX12P2|245	16.7057
ALOX12|239	9.1419	ALOX12|239	6.1547
ALOX15B|247	42.9043	lowly_expressed	lowly_expressed
ALOX15|246	9.4295	ALOX15|246	12.0164
ALOX5AP|241	242.3385	ALOX5AP|241	471.2778
ALOX5|240	400.7544	ALOX5|240	518.4642
ALOXE3|59344	8.0151	ALOXE3|59344	5.5686
ALPK1|80216	684.5827	ALPK1|80216	757.034
ALPK2|115701	37.2466	ALPK2|115701	27.2567
ALPK3|57538	227.2513	ALPK3|57538	469.5193
ALPL|249	722.3008	ALPL|249	2380.422
ALS2CL|259173	68.8355	ALS2CL|259173	246.1899
lowly_expressed	lowly_expressed	ALS2CR11|151254	24.619
lowly_expressed	lowly_expressed	ALS2CR12|130540	15.8265
ALS2CR4|65062	453.5596	ALS2CR4|65062	1308.0305
ALS2CR8|79800	62.7063	ALS2CR8|79800	317.4091
ALS2|57679	404.0547	ALS2|57679	891.2661
ALX1|8092	27.3456	lowly_expressed	lowly_expressed
ALX3|257	5.1862	lowly_expressed	lowly_expressed
ALX4|60529	12.2584	ALX4|60529	21.6882
AMACR|23600	344.6488	AMACR|23600	456.6237
AMBRA1|55626	985.8557	AMBRA1|55626	599.9414
AMD1|262	5897.6898	AMD1|262	2523.1536
lowly_expressed	lowly_expressed	AMDHD1|144193	19.6366
AMDHD2|51005	427.6662	AMDHD2|51005	81.5768
AMFR|267	2056.1056	AMFR|267	2856.3892
AMH|268	39.1325	lowly_expressed	lowly_expressed
AMICA1|120425	193.7765	AMICA1|120425	215.7093
AMIGO1|57463	31.1174	AMIGO1|57463	136.8699
AMIGO2|347902	185.29	AMIGO2|347902	2409.7304
AMIGO3|386724	96.6525	AMIGO3|386724	43.9625
AMMECR1L|83607	739.2739	AMMECR1L|83607	1008.7925
AMMECR1|9949	587.9302	AMMECR1|9949	332.9426
AMN1|196394	88.166	AMN1|196394	245.0176
AMOTL1|154810	383.7812	AMOTL1|154810	3402.4033
AMOTL2|51421	1659.5945	AMOTL2|51421	5151.2309
AMOT|154796	578.0292	AMOT|154796	1408.558
AMPD1|270	23.5738	AMPD1|270	24.3259
AMPD2|271	533.239	AMPD2|271	422.0399
AMPD3|272	438.9439	AMPD3|272	313.8921
AMPH|273	21.6879	AMPH|273	87.0457
AMT|275	27.9208	AMT|275	142.2597
AMY1A|276	5.6577	AMY1A|276	57.4443
AMY2B|280	27.8029	AMY2B|280	550.2022
AMZ1|155185	6.6007	lowly_expressed	lowly_expressed
AMZ2P1|201283	300.8015	AMZ2P1|201283	329.4256
AMZ2|51321	667.1381	AMZ2|51321	1413.5404
ANAPC10|10393	99.4814	ANAPC10|10393	170.5744
ANAPC11|51529	814.2386	ANAPC11|51529	305.6858
ANAPC13|25847	737.9491	ANAPC13|25847	1215.4924
ANAPC16|119504	1178.2178	ANAPC16|119504	2476.5533
ANAPC1|64682	947.1947	ANAPC1|64682	1048.3587
ANAPC2|29882	493.1636	ANAPC2|29882	273.4467
ANAPC4|29945	370.5799	ANAPC4|29945	650.3517
ANAPC5|51433	2048.562	ANAPC5|51433	2317.7022
ANAPC7|51434	845.3560000000001	ANAPC7|51434	854.9238
ANGEL1|23357	697.7841	ANGEL1|23357	587.3388
ANGEL2|90806	714.7572	ANGEL2|90806	910.9027
ANGPT1|284	35.3607	ANGPT1|284	1288.1008
ANGPT2|285	171.1457	ANGPT2|285	963.9508
lowly_expressed	lowly_expressed	ANGPT4|51378	23.1536
ANGPTL1|9068	52.3338	ANGPTL1|9068	1319.4607
ANGPTL2|23452	749.1749	ANGPTL2|23452	6821.5123
lowly_expressed	lowly_expressed	ANGPTL3|27329	5.2755
ANGPTL4|51129	749.1749	ANGPTL4|51129	841.7351
lowly_expressed	lowly_expressed	ANGPTL5|253935	52.4619
ANGPTL6|83854	8.6186	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	ANGPTL7|10218	183.7632
ANG|283	131.3437	ANG|283	354.7773
ANK1|286	32.5318	ANK1|286	29.3083
ANK2|287	140.9712	ANK2|287	3119.2849
ANK3|288	4055.1627	ANK3|288	1126.612
lowly_expressed	lowly_expressed	ANKAR|150709	79.1325
ANKDD1A|348094	40.5469	ANKDD1A|348094	326.2016
lowly_expressed	lowly_expressed	ANKFN1|162282	10.2579
ANKFY1|51479	1371.0514	ANKFY1|51479	2706.3306
ANKHD1-EIF4EBP3|404734	458.3593	ANKHD1-EIF4EBP3|404734	1207.0897
ANKHD1|54882	1584.8609	ANKHD1|54882	2784.1559
ANKH|56172	3123.0552	ANKH|56172	2275.2052
ANKIB1|54467	1673.7388	ANKIB1|54467	2063.5991
lowly_expressed	lowly_expressed	ANKK1|255239	21.3951
ANKLE1|126549	106.4781	ANKLE1|126549	6.7409
ANKLE2|23141	1321.075	ANKLE2|23141	1344.3728
ANKMY1|51281	124.4696	ANKMY1|51281	119.57799999999999
ANKMY2|57037	260.2546	ANKMY2|57037	805.9789
ANKRA2|57763	134.3706	ANKRA2|57763	386.5768
ANKRD10|55608	545.7284	ANKRD10|55608	1541.2397
ANKRD11|29123	2049.9717	ANKRD11|29123	1681.8552
ANKRD12|23253	1049.505	ANKRD12|23253	2182.5909
ANKRD13A|88455	840.6412	ANKRD13A|88455	1732.7081
ANKRD13B|124930	300.33	ANKRD13B|124930	118.4056
ANKRD13C|81573	587.4587	ANKRD13C|81573	834.9941
ANKRD13D|338692	473.3616	ANKRD13D|338692	211.6061
ANKRD16|54522	775.4173	ANKRD16|54522	112.2509
ANKRD17|26057	2163.1306	ANKRD17|26057	4019.0504
ANKRD19|138649	32.0603	ANKRD19|138649	16.1196
ANKRD1|27063	24.9882	ANKRD1|27063	12.0164
lowly_expressed	lowly_expressed	ANKRD20A3|441425	24.619
lowly_expressed	lowly_expressed	ANKRD20A4|728747	6.1547
lowly_expressed	lowly_expressed	ANKRD20B|729171	9.6717
ANKRD22|118932	212.1641	ANKRD22|118932	44.8417
ANKRD23|200539	21.2164	ANKRD23|200539	16.4127
ANKRD24|170961	9.901	ANKRD24|170961	7.9132
lowly_expressed	lowly_expressed	ANKRD26P1|124149	6.1547
ANKRD26|22852	319.1891	ANKRD26|22852	394.19699999999995
ANKRD27|84079	2309.2881	ANKRD27|84079	877.1981
ANKRD28|23243	1318.2461	ANKRD28|23243	1755.8617
ANKRD29|147463	19.802	ANKRD29|147463	400.9379
ANKRD2|26287	5.1862	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	ANKRD30A|91074	553.9273
lowly_expressed	lowly_expressed	ANKRD30B|374860	23.4467
lowly_expressed	lowly_expressed	ANKRD31|256006	6.7409
ANKRD32|84250	84.3942	ANKRD32|84250	189.0387
ANKRD34A|284615	24.9882	ANKRD34A|284615	14.6542
lowly_expressed	lowly_expressed	ANKRD34B|340120	7.3271
ANKRD35|148741	24.5167	ANKRD35|148741	79.1325
ANKRD36BP1|84832	229.6087	ANKRD36BP1|84832	274.619
ANKRD36B|57730	20.7449	ANKRD36B|57730	71.2192
ANKRD36|375248	89.5804	ANKRD36|375248	352.286
ANKRD37|353322	103.7388	ANKRD37|353322	113.2737
ANKRD39|51239	173.5031	ANKRD39|51239	75.6155
ANKRD40|91369	811.8812	ANKRD40|91369	3191.6764
ANKRD42|338699	157.9444	ANKRD42|338699	289.5662
ANKRD43|134548	7.0721	ANKRD43|134548	53.3411
ANKRD44|91526	42.4328	ANKRD44|91526	153.5756
ANKRD45|339416	13.6728	ANKRD45|339416	23.4467
ANKRD46|157567	412.2772	ANKRD46|157567	779.8945
ANKRD49|54851	213.5785	ANKRD49|54851	329.1325
ANKRD50|57182	637.4352	ANKRD50|57182	1778.7222
ANKRD52|283373	818.9533	ANKRD52|283373	1029.0152
lowly_expressed	lowly_expressed	ANKRD53|79998	58.9097
ANKRD54|129138	473.8331	ANKRD54|129138	220.9848
ANKRD56|345079	98.0669	ANKRD56|345079	65.3576
ANKRD57|65124	388.0245	ANKRD57|65124	782.5322
ANKRD58|347454	15.5587	lowly_expressed	lowly_expressed
ANKRD5|63926	347.9491	ANKRD5|63926	219.2263
ANKRD6|22881	202.3715	ANKRD6|22881	371.1401
ANKRD7|56311	14.6157	lowly_expressed	lowly_expressed
ANKRD9|122416	31.1174	ANKRD9|122416	25.7913
ANKS1A|23294	1368.694	ANKS1A|23294	1274.0328
ANKS1B|56899	52.3338	ANKS1B|56899	58.3236
ANKS3|124401	203.206	ANKS3|124401	82.0633
ANKS6|203286	681.2824	ANKS6|203286	339.9766
ANKZF1|55139	641.207	ANKZF1|55139	338.2181
ANLN|54443	2016.9731	ANLN|54443	62.1336
ANO10|55129	1080.1509	ANO10|55129	1007.9132
ANO1|55107	554.9269	ANO1|55107	5046.6002
ANO2|57101	17.4446	ANO2|57101	120.7503
ANO3|63982	9.4295	ANO3|63982	205.1583
ANO4|121601	8.4866	ANO4|121601	11.7233
ANO5|203859	126.3555	ANO5|203859	231.2427
ANO6|196527	1889.2032	ANO6|196527	8884.5252
ANO7|50636	43.8472	ANO7|50636	8.4994
ANO8|57719	381.4239	ANO8|57719	166.1782
ANO9|338440	161.2447	ANO9|338440	34.8769
ANP32A|8125	3440.3583	ANP32A|8125	1680.5393
ANP32B|10541	3573.7859999999996	ANP32B|10541	1372.2157
ANP32E|81611	3485.1485	ANP32E|81611	1198.1243
ANPEP|290	542.6686	ANPEP|290	3238.5698
ANTXR1|84168	2043.3758	ANTXR1|84168	7756.7409
ANTXR2|118429	564.3564	ANTXR2|118429	3131.3013
ANUBL1|93550	62.2348	ANUBL1|93550	262.6026
ANXA11|311	2940.1226	ANXA11|311	3304.2204
ANXA1|301	7846.7704	ANXA1|301	22233.0012
ANXA2P1|303	59.4059	ANXA2P1|303	84.1149
ANXA2P2|304	5236.6808	ANXA2P2|304	5690.7972
ANXA2P3|305	5.1862	ANXA2P3|305	5.2755
ANXA2|302	15660.5375	ANXA2|302	18959.8476
ANXA3|306	801.5087	ANXA3|306	1386.5768
ANXA4|307	2832.1546	ANXA4|307	1785.17
ANXA5|308	6137.6709	ANXA5|308	15161.4889
ANXA6|309	3306.9307	ANXA6|309	5347.0106
ANXA7|310	1969.3541	ANXA7|310	3596.1313
ANXA8L2|244	22.1594	ANXA8L2|244	173.2122
ANXA8|653145	61.7633	ANXA8|653145	738.4584
ANXA9|8416	19.802	ANXA9|8416	118.9918
AOAH|313	237.1523	AOAH|313	186.4009
AOC2|314	8.0151	AOC2|314	83.2356
AOC3|8639	332.8619	AOC3|8639	10773.7397
AOX1|316	251.768	AOX1|316	1791.6178
AP1AR|55435	611.0325	AP1AR|55435	630.422
AP1B1|162	3236.2093	AP1B1|162	1713.3646
AP1G1|164	2537.9538	AP1G1|164	3412.9543
AP1G2|8906	602.7817	AP1G2|8906	657.1336
AP1M1|8907	1176.8034	AP1M1|8907	848.4760000000001
AP1M2|10053	3863.272	AP1M2|10053	419.10900000000004
AP1S1|1174	2356.9071	AP1S1|1174	228.0188
AP1S2|8905	312.1169	AP1S2|8905	972.4502
AP1S3|130340	201.3201	AP1S3|130340	135.4045
AP2A1|160	1604.0829999999999	AP2A1|160	1066.6442
AP2A2|161	2831.6832	AP2A2|161	1652.4033
AP2B1|163	5002.8289	AP2B1|163	7322.9777
AP2M1|1173	6723.2438	AP2M1|1173	4298.3587
AP2S1|1175	1607.2607	AP2S1|1175	679.9531
AP3B1|8546	1358.793	AP3B1|8546	1627.1981
AP3B2|8120	181.9896	AP3B2|8120	54.5135
AP3D1|8943	4070.7214	AP3D1|8943	1745.6038
AP3M1|26985	1012.2584	AP3M1|26985	2063.306
AP3M2|10947	402.1688	AP3M2|10947	681.7116
AP3S1|1176	1024.0453	AP3S1|1176	1271.9812
AP3S2|10239	2306.8458	AP3S2|10239	2071.9549
AP4B1|10717	166.8694	AP4B1|10717	367.0487
AP4E1|23431	275.3418	AP4E1|23431	559.2028
AP4M1|9179	865.7284	AP4M1|9179	247.88099999999997
AP4S1|11154	47.1476	AP4S1|11154	117.5264
APAF1|317	539.8397	APAF1|317	672.6260000000001
APBA1|320	317.7746	APBA1|320	430.5393
APBA2|321	278.1707	APBA2|321	33.7046
APBA3|9546	265.4408	APBA3|9546	70.9261
APBB1IP|54518	318.7176	APBB1IP|54518	1142.1454
APBB1|322	270.6271	APBB1|322	424.9707
APBB2|323	480.9052	APBB2|323	4190.5041
APBB3|10307	116.926	APBB3|10307	202.5205
APC2|10297	14.7336	lowly_expressed	lowly_expressed
APCDD1L|164284	161.7162	APCDD1L|164284	93.2005
APCDD1|147495	152.2867	APCDD1|147495	1660.3165
APC|324	528.5243	APC|324	1911.7819
APEH|327	2250.8251	APEH|327	936.9871
APEX1|328	2289.4861	APEX1|328	1785.17
APEX2|27301	831.6832	APEX2|27301	437.5733
APH1A|51107	6729.8444	APH1A|51107	2793.6694
APH1B|83464	267.3267	APH1B|83464	936.694
API5|8539	3597.8312	API5|8539	3124.5604
APIP|51074	465.6954	APIP|51074	383.17699999999996
APITD1|378708	185.6907	APITD1|378708	140.0821
APLF|200558	128.7129	APLF|200558	143.4379
APLNR|187	576.6148	APLNR|187	1502.3447
APLN|8862	128.2414	APLN|8862	231.8288
APLP1|333	35.3607	APLP1|333	32.5322
APLP2|334	12115.0401	APLP2|334	14371.3365
APOA1BP|128240	2006.6007	APOA1BP|128240	839.0973
APOB48R|55911	153.2296	APOB48R|55911	33.4115
lowly_expressed	lowly_expressed	APOBEC2|10930	5.8617
APOBEC3A|200315	282.414	APOBEC3A|200315	29.8945
APOBEC3B|9582	1476.1905	APOBEC3B|9582	34.2907
APOBEC3C|27350	262.612	APOBEC3C|27350	559.789
APOBEC3D|140564	68.36399999999999	APOBEC3D|140564	58.3236
APOBEC3F|200316	80.1509	APOBEC3F|200316	178.4877
APOBEC3G|60489	293.2579	APOBEC3G|60489	240.3283
APOBEC3H|164668	16.5017	APOBEC3H|164668	8.2063
lowly_expressed	lowly_expressed	APOB|338	613.7163
APOC1|341	705.7992	APOC1|341	308.9097
APOC2|344	178.6893	APOC2|344	72.9777
APOD|347	1973.5974	APOD|347	27484.1735
APOE|348	3313.0599	APOE|348	595.5451
APOL1|8542	1749.6464	APOL1|8542	1219.5193
APOL2|23780	595.0024	APOL2|23780	393.6108
APOL3|80833	526.1669	APOL3|80833	933.177
APOL4|80832	116.4545	APOL4|80832	334.408
APOL6|80830	3570.0141	APOL6|80830	7487.1043
APOLD1|81575	302.2159	APOLD1|81575	1990.0352
APOM|55937	15.5587	APOM|55937	42.20399999999999
APOOL|139322	202.2631	APOOL|139322	374.2673
APOO|79135	618.5761	APOO|79135	202.8136
APPBP2|10513	680.8109	APPBP2|10513	2020.8089
APPL1|26060	2978.7789	APPL1|26060	2352.286
APPL2|55198	373.4088	APPL2|55198	1526.6706
APP|351	17985.3843	APP|351	24464.83
APRT|353	1619.9906	APRT|353	529.3083
APTX|54840	1416.7845	APTX|54840	446.3658
AQP11|282679	15.5587	AQP11|282679	47.1864
AQP1|358	890.0189	AQP1|358	17371.6823
lowly_expressed	lowly_expressed	AQP2|359	6.7409
AQP3|360	164.0736	AQP3|360	378.0774
lowly_expressed	lowly_expressed	AQP4|361	244.7245
AQP5|362	710.9854	AQP5|362	111.3716
AQP6|363	6.1292	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	AQP7P1|375719	322.6846
lowly_expressed	lowly_expressed	AQP7P3|441432	45.1348
AQP7|364	8.958	AQP7|364	1578.5463
AQP9|366	430.9288	AQP9|366	78.8394
AQPEP|206338	5.6577	AQPEP|206338	954.663
AQR|9716	812.3527	AQR|9716	1538.3939
ARAF|369	1228.1942	ARAF|369	1049.8242
ARAP1|116985	1392.6779999999999	ARAP1|116985	1166.5944
ARAP2|116984	508.2508	ARAP2|116984	468.347
ARAP3|64411	105.6106	ARAP3|64411	605.51
ARCN1|372	4488.4488	ARCN1|372	5633.3529
ARC|23237	20.7449	ARC|23237	42.7902
AREG|374	108.9109	AREG|374	274.619
ARF1|375	16993.8708	ARF1|375	5698.7104
ARF3|377	4248.9392	ARF3|377	3973.9156
ARF4|378	7204.149	ARF4|378	5481.2427
ARF5|381	5344.1066	ARF5|381	1215.3253
ARF6|382	3777.9349	ARF6|382	3488.8628
ARFGAP1|55738	1547.8548	ARFGAP1|55738	399.4725
ARFGAP2|84364	3973.5974	ARFGAP2|84364	982.1219
ARFGAP3|26286	1197.0769	ARFGAP3|26286	1446.3658
ARFGEF1|10565	2137.7935	ARFGEF1|10565	2350.0117
ARFGEF2|10564	2901.9331	ARFGEF2|10564	2803.3411
ARFIP1|27236	898.6327	ARFIP1|27236	1383.0598
ARFIP2|23647	1734.5592	ARFIP2|23647	785.17
ARFRP1|10139	620.462	ARFRP1|10139	146.5416
ARG2|384	103.7152	ARG2|384	306.0375
ARGLU1|55082	837.3409	ARGLU1|55082	3381.0082
ARHGAP10|79658	241.86700000000002	ARHGAP10|79658	670.8675
ARHGAP11A|9824	600.1886	ARHGAP11A|9824	107.2685
ARHGAP11B|89839	34.0453	ARHGAP11B|89839	10.0381
ARHGAP12|94134	1133.8991	ARHGAP12|94134	1399.1794
ARHGAP15|55843	72.6073	ARHGAP15|55843	83.2356
ARHGAP17|55114	1206.5064	ARHGAP17|55114	1704.5721
ARHGAP18|93663	881.1881	ARHGAP18|93663	1189.9179
ARHGAP19|84986	669.0239999999999	ARHGAP19|84986	969.5193
ARHGAP1|392	4272.0415	ARHGAP1|392	4159.7304
ARHGAP20|57569	71.1928	ARHGAP20|57569	1279.8945
ARHGAP21|57584	2744.4602	ARHGAP21|57584	4833.2356
ARHGAP22|58504	192.3621	ARHGAP22|58504	48.3587
ARHGAP23|57636	288.5431	ARHGAP23|57636	1138.3353
ARHGAP24|83478	99.9529	ARHGAP24|83478	576.2016
ARHGAP25|9938	368.694	ARHGAP25|9938	414.4197
ARHGAP26|23092	230.0802	ARHGAP26|23092	1023.7397
ARHGAP27|201176	780.2923	ARHGAP27|201176	385.7884
ARHGAP28|79822	60.8204	ARHGAP28|79822	537.8077
ARHGAP29|9411	1639.3211	ARHGAP29|9411	6320.6331
ARHGAP30|257106	589.8161	ARHGAP30|257106	458.9683
ARHGAP31|57514	644.9788	ARHGAP31|57514	1955.7444
ARHGAP32|9743	767.5625	ARHGAP32|9743	1662.6612
ARHGAP33|115703	184.347	ARHGAP33|115703	79.7186
lowly_expressed	lowly_expressed	ARHGAP36|158763	167.3505
ARHGAP39|80728	886.3744	ARHGAP39|80728	62.1336
ARHGAP42|143872	66.9496	ARHGAP42|143872	541.3247
ARHGAP4|393	544.0830000000001	ARHGAP4|393	181.4185
ARHGAP5|394	1564.8279	ARHGAP5|394	4805.9789
ARHGAP6|395	23.1023	ARHGAP6|395	286.3423
ARHGAP8|23779	536.7091	ARHGAP8|23779	179.0739
ARHGAP9|64333	148.5149	ARHGAP9|64333	120.4572
ARHGDIA|396	4262.1405	ARHGDIA|396	2483.5873
ARHGDIB|397	2739.7454	ARHGDIB|397	3570.0469
ARHGDIG|398	16.5017	ARHGDIG|398	27.837
ARHGEF10L|55160	1302.6874	ARHGEF10L|55160	597.3036
ARHGEF10|9639	355.9642	ARHGEF10|9639	1386.2837
ARHGEF11|9826	1520.9807	ARHGEF11|9826	1295.4279
ARHGEF12|23365	2985.3843	ARHGEF12|23365	7039.2732
ARHGEF15|22899	149.9293	ARHGEF15|22899	1206.0375
ARHGEF16|27237	403.1117	ARHGEF16|27237	57.4443
ARHGEF17|9828	922.2065	ARHGEF17|9828	1251.1723
ARHGEF18|23370	912.3055	ARHGEF18|23370	416.4713
ARHGEF19|128272	564.3564	ARHGEF19|128272	175.5569
ARHGEF1|9138	2131.5417	ARHGEF1|9138	626.612
ARHGEF2|9181	1493.6351	ARHGEF2|9181	1464.5369
lowly_expressed	lowly_expressed	ARHGEF33|100271715	15.2403
ARHGEF35|445328	285.2428	ARHGEF35|445328	209.5545
ARHGEF37|389337	504.0075	ARHGEF37|389337	831.4771
lowly_expressed	lowly_expressed	ARHGEF38|54848	36.3423
ARHGEF3|50650	928.3357	ARHGEF3|50650	1200.1758
ARHGEF4|50649	129.1843	ARHGEF4|50649	192.8488
ARHGEF5|7984	807.6379	ARHGEF5|7984	478.3118
ARHGEF6|9459	361.1504	ARHGEF6|9459	3512.3095
ARHGEF7|8874	908.5337	ARHGEF7|8874	2337.0457
ARHGEF9|23229	1803.3946	ARHGEF9|23229	935.2286
ARID1A|8289	2706.7421	ARID1A|8289	2645.6624
ARID1B|57492	528.9958	ARID1B|57492	2151.2309
ARID2|196528	519.0948	ARID2|196528	1285.17
ARID3A|1820	154.644	ARID3A|1820	53.6342
ARID3B|10620	147.1004	ARID3B|10620	92.0281
ARID3C|138715	6.1292	lowly_expressed	lowly_expressed
ARID4A|5926	398.397	ARID4A|5926	996.4830000000001
ARID4B|51742	1129.6558	ARID4B|51742	1518.4642
ARID5A|10865	290.9005	ARID5A|10865	691.9695
ARID5B|84159	1130.1273	ARID5B|84159	5531.653
ARIH1|25820	2377.1806	ARIH1|25820	2579.7186
ARIH2|10425	1686.4121	ARIH2|10425	1484.7392
ARL10|285598	47.619	ARL10|285598	67.1161
ARL11|115761	66.0066	ARL11|115761	44.8417
ARL13B|200894	118.3404	ARL13B|200894	471.5709
ARL15|54622	181.0467	ARL15|54622	950.4689
ARL16|339231	346.5347	ARL16|339231	236.8113
ARL17A|51326	52.9514	ARL17A|51326	101.0463
ARL1|400	1727.9585	ARL1|400	2667.6436
ARL2BP|23568	1441.7727	ARL2BP|23568	2209.8476
ARL2|402	1167.8454	ARL2|402	754.3962
ARL3|403	239.0382	ARL3|403	538.3939
ARL4A|10124	401.2258	ARL4A|10124	1143.3177
ARL4C|10123	890.6176	ARL4C|10123	1471.2778
ARL4D|379	18.859	ARL4D|379	90.8558
ARL5A|26225	984.4413	ARL5A|26225	1356.9754
ARL5B|221079	562.942	ARL5B|221079	461.8992
ARL6IP1|23204	8933.0504	ARL6IP1|23204	4820.6331
ARL6IP4|51329	721.3579	ARL6IP4|51329	323.2708
ARL6IP5|10550	5362.0934	ARL6IP5|10550	7834.7011
ARL6IP6|151188	327.2041	ARL6IP6|151188	291.3247
ARL6|84100	46.2046	ARL6|84100	106.0961
ARL8A|127829	2162.1876	ARL8A|127829	826.7878
ARL8B|55207	2271.0985	ARL8B|55207	2825.6155
ARL9|132946	15.5587	ARL9|132946	13.1887
ARMC10|83787	1465.3465	ARMC10|83787	775.8675
ARMC1|55156	1009.4295	ARMC1|55156	926.4361
ARMC2|84071	31.1174	ARMC2|84071	91.1489
ARMC3|219681	6.6007	lowly_expressed	lowly_expressed
ARMC4|55130	5.1862	ARMC4|55130	7.9132
ARMC5|79798	235.2664	ARMC5|79798	121.9226
ARMC6|93436	1142.7959	ARMC6|93436	240.0645
ARMC7|79637	215.4644	ARMC7|79637	129.5428
ARMC8|25852	635.5493	ARMC8|25852	1020.5158
ARMC9|80210	154.644	ARMC9|80210	160.6096
ARMCX1|51309	445.5446	ARMCX1|51309	621.9226
ARMCX2|9823	1003.3003	ARMCX2|9823	660.0234
ARMCX3|51566	1147.1004	ARMCX3|51566	2129.2497
ARMCX5|64860	195.1909	ARMCX5|64860	383.939
ARMCX6|54470	311.17400000000004	ARMCX6|54470	170.2814
ARNT2|9915	57.52	ARNT2|9915	221.5709
ARNTL2|56938	162.1876	ARNTL2|56938	93.4936
ARNTL|406	296.0868	ARNTL|406	536.6354
ARNT|405	1069.7784	ARNT|405	2238.8628
ARPC1A|10552	4239.6605	ARPC1A|10552	1936.2251
ARPC1B|10095	3692.9184	ARPC1B|10095	869.1676
ARPC2|10109	4122.1122	ARPC2|10109	4813.8921
ARPC3|10094	3396.0396	ARPC3|10094	3046.8933
ARPC4|10093	3836.1622	ARPC4|10093	1998.2093
ARPC5L|81873	1373.4088	ARPC5L|81873	434.0563
ARPC5|10092	4421.0278	ARPC5|10092	3281.9461
ARPM1|84517	33.9463	ARPM1|84517	46.3072
ARPP19|10776	2940.5941	ARPP19|10776	6165.2989
lowly_expressed	lowly_expressed	ARPP21|10777	7.9132
ARRB1|408	316.8317	ARRB1|408	839.6835
ARRB2|409	880.7166	ARRB2|409	685.8148
ARRDC1|92714	1531.8246	ARRDC1|92714	272.5674
ARRDC2|27106	527.5813	ARRDC2|27106	246.1899
ARRDC3|57561	2865.1579	ARRDC3|57561	4932.5909
ARRDC4|91947	532.7676	ARRDC4|91947	1917.9367
ARSA|410	1307.8736	ARSA|410	471.86400000000003
ARSB|411	400.7544	ARSB|411	495.3107
ARSD|414	1417.7275	ARSD|414	1899.7655
ARSE|415	76.3791	ARSE|415	22.5674
ARSG|22901	44.3187	ARSG|22901	201.0551
ARSI|340075	46.6761	ARSI|340075	25.2052
ARSJ|79642	38.661	ARSJ|79642	247.9484
ARSK|153642	115.5116	ARSK|153642	213.6577
ART3|419	52.8053	ART3|419	8.2063
lowly_expressed	lowly_expressed	ART4|420	29.6014
ART5|116969	5.6577	ART5|116969	8.2063
ARTN|9048	517.2089	lowly_expressed	lowly_expressed
ARV1|64801	330.976	ARV1|64801	395.9555
ARVCF|421	180.5752	ARVCF|421	116.354
lowly_expressed	lowly_expressed	ARX|170302	13.1887
AR|367	6.6007	AR|367	675.2638
AS3MT|57412	58.463	AS3MT|57412	254.1032
ASAH1|427	3875.0589	ASAH1|427	10743.2591
lowly_expressed	lowly_expressed	ASAH2|56624	7.034
ASAM|79827	181.5182	ASAM|79827	2191.9695
ASAP1|50807	1142.8571	ASAP1|50807	2140.973
ASAP2|8853	1232.9089999999999	ASAP2|8853	1655.0410000000002
ASAP3|55616	1041.4899	ASAP3|55616	906.5064
ASB12|142689	6.1292	lowly_expressed	lowly_expressed
ASB13|79754	6992.9279	ASB13|79754	403.5756
ASB14|142686	12.2631	ASB14|142686	20.5158
ASB1|51665	203.2768	ASB1|51665	610.3546
ASB2|51676	34.4177	ASB2|51676	39.8593
ASB3|51130	249.8821	ASB3|51130	395.3693
ASB6|140459	1038.2603	ASB6|140459	435.1172
ASB7|140460	584.6299	ASB7|140460	542.2040000000001
ASB8|140461	421.0278	ASB8|140461	915.592
ASB9|140462	17.4446	ASB9|140462	64.4783
ASCC1|51008	512.9656	ASCC1|51008	521.6882
ASCC2|84164	986.7987	ASCC2|84164	916.7644
ASCC3|10973	1333.8048	ASCC3|10973	1947.245
ASCL2|430	87.223	ASCL2|430	6.7409
ASF1A|25842	498.8213	ASF1A|25842	501.7585
ASF1B|55723	657.2372	ASF1B|55723	43.0832
ASGR1|432	10.8439	ASGR1|432	6.7409
ASGR2|433	6.6007	ASGR2|433	6.4478
ASH1L|55870	1569.9811	ASH1L|55870	3958.9009
ASH2L|9070	873.6445	ASH2L|9070	1151.524
ASL|435	751.0608	ASL|435	194.6073
ASMTL|8623	355.0212	ASMTL|8623	267.585
ASNA1|439	1404.9976	ASNA1|439	580.891
ASNSD1|54529	678.925	ASNSD1|54529	1354.0445
ASNS|440	1168.3168	ASNS|440	386.8699
ASPA|443	10.3725	ASPA|443	274.619
ASPHD1|253982	168.3168	ASPHD1|253982	5.5686
ASPHD2|57168	85.3371	ASPHD2|57168	63.8921
ASPH|444	2954.677	ASPH|444	15992.3388
ASPM|259266	1078.7364	ASPM|259266	29.0152
ASPN|54829	468.6469	ASPN|54829	1381.0082
ASPRV1|151516	25.5776	ASPRV1|151516	56.4361
ASPSCR1|79058	163.6021	ASPSCR1|79058	109.32
