gene_id	TCGA-BH-A0E0-01A-11R-A056-07	gene_id	TCGA-BH-A0E0-11A-13R-A089-07
ALOX15|246	252.8946	ALOX15|246	8.4257
ALOX5AP|241	110.90799999999999	ALOX5AP|241	181.3747
ALOX5|240	132.8458	ALOX5|240	911.3082
ALOXE3|59344	26.2035	ALOXE3|59344	18.1818
ALPK1|80216	313.83299999999997	ALPK1|80216	575.1663
ALPK2|115701	12.7971	ALPK2|115701	15.9645
ALPK3|57538	170.0183	ALPK3|57538	162.7494
ALPL|249	59.7197	ALPL|249	717.9601
ALS2CL|259173	650.8227	ALS2CL|259173	119.7339
lowly_expressed	lowly_expressed	ALS2CR11|151254	6.2084
ALS2CR4|65062	486.2888	ALS2CR4|65062	1189.357
ALS2CR8|79800	70.6886	ALS2CR8|79800	110.8647
ALS2|57679	369.287	ALS2|57679	492.6829
ALX3|257	27.4223	ALX3|257	31.0421
ALX4|60529	9.7502	ALX4|60529	56.7627
AMACR|23600	185.8623	AMACR|23600	342.3503
lowly_expressed	lowly_expressed	AMBP|259	34.1463
AMBRA1|55626	892.7483	AMBRA1|55626	1193.3481
AMD1|262	1555.0884	AMD1|262	1341.9069
lowly_expressed	lowly_expressed	AMDHD1|144193	54.102
AMDHD2|51005	282.3949	AMDHD2|51005	286.031
AMFR|267	1648.9945	AMFR|267	4117.9601
AMICA1|120425	170.0183	AMICA1|120425	79.8226
AMIGO1|57463	158.44	AMIGO1|57463	78.4922
AMIGO2|347902	282.7544	AMIGO2|347902	2215.9645
AMIGO3|386724	307.1298	AMIGO3|386724	56.3193
AMMECR1L|83607	555.1493	AMMECR1L|83607	721.0643
AMMECR1|9949	985.3748	AMMECR1|9949	421.286
AMN1|196394	159.0494	AMN1|196394	138.3592
AMOTL1|154810	2744.0585	AMOTL1|154810	1819.0687
AMOTL2|51421	803.7782	AMOTL2|51421	2000.8869
AMOT|154796	2453.3821	AMOT|154796	1041.2417
AMPD2|271	720.9019	AMPD2|271	791.5743
AMPD3|272	99.9391	AMPD3|272	161.8625
AMPH|273	7.3126	AMPH|273	2773.8359
AMT|275	117.9525	AMT|275	110.4213
AMY1A|276	1130.4083	AMY1A|276	10.642999999999999
AMY2A|279	15.844000000000001	lowly_expressed	lowly_expressed
AMY2B|280	77.8611	AMY2B|280	164.4967
AMZ1|155185	8.5314	AMZ1|155185	25.2772
AMZ2P1|201283	86.5326	AMZ2P1|201283	184.0355
AMZ2|51321	1143.8147	AMZ2|51321	1415.0776
ANAPC10|10393	110.2986	ANAPC10|10393	164.5233
ANAPC11|51529	1187.0810000000001	ANAPC11|51529	1058.0931
ANAPC13|25847	914.9665	ANAPC13|25847	1180.2971
ANAPC16|119504	1783.0591	ANAPC16|119504	2074.9446
ANAPC1|64682	400.975	ANAPC1|64682	426.6075
ANAPC2|29882	477.7575	ANAPC2|29882	820.8426
ANAPC4|29945	317.4893	ANAPC4|29945	414.1907
ANAPC5|51433	2057.8915	ANAPC5|51433	2439.9113
ANAPC7|51434	923.2176	ANAPC7|51434	941.02
ANGEL1|23357	641.0725	ANGEL1|23357	602.2173
ANGEL2|90806	514.3205	ANGEL2|90806	476.7184
ANGPT1|284	9.1408	ANGPT1|284	39.0244
ANGPT2|285	160.8775	ANGPT2|285	141.4634
ANGPTL1|9068	6.7032	ANGPTL1|9068	76.7184
ANGPTL2|23452	416.819	ANGPTL2|23452	1948.1153
ANGPTL4|51129	318.0987	ANGPTL4|51129	509.5344
lowly_expressed	lowly_expressed	ANGPTL6|83854	6.3149
lowly_expressed	lowly_expressed	ANGPTL7|10218	128.6031
ANG|283	128.9214	ANG|283	652.6874
ANK1|286	21.3285	ANK1|286	43.0155
ANK2|287	88.3608	ANK2|287	198.6696
ANK3|288	1244.3632	ANK3|288	1265.1885
ANKAR|150709	17.0628	ANKAR|150709	10.1996
ANKDD1A|348094	279.7075	ANKDD1A|348094	51.8847
lowly_expressed	lowly_expressed	ANKFN1|162282	5.765
ANKFY1|51479	1048.7508	ANKFY1|51479	1678.0488
ANKHD1-EIF4EBP3|404734	677.465	ANKHD1-EIF4EBP3|404734	1470.8115
ANKHD1|54882	2771.3102	ANKHD1|54882	1525.5211
ANKH|56172	1534.4302	ANKH|56172	1633.2594
ANKIB1|54467	1675.8074	ANKIB1|54467	797.7827
ANKK1|255239	49.3601	ANKK1|255239	25.2772
lowly_expressed	lowly_expressed	ANKLE1|126549	9.7561
ANKLE2|23141	1175.5027	ANKLE2|23141	1401.7738
ANKMY1|51281	90.7983	ANKMY1|51281	196.4523
ANKMY2|57037	353.44300000000004	ANKMY2|57037	596.8958
ANKRA2|57763	146.2523	ANKRA2|57763	345.4545
ANKRD10|55608	329.0676	ANKRD10|55608	1054.9401
ANKRD11|29123	1764.7532	ANKRD11|29123	2349.1042
ANKRD12|23253	953.0774	ANKRD12|23253	594.235
ANKRD13A|88455	836.6849	ANKRD13A|88455	808.4257
ANKRD13B|124930	195.6124	ANKRD13B|124930	181.8182
ANKRD13C|81573	417.4284	ANKRD13C|81573	375.6098
ANKRD13D|338692	663.6197	ANKRD13D|338692	453.6585
ANKRD16|54522	264.4729	ANKRD16|54522	192.9047
ANKRD17|26057	2430.8349	ANKRD17|26057	2151.2195
ANKRD19|138649	102.986	ANKRD19|138649	69.1796
ANKRD1|27063	7.3126	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	ANKRD20A3|441425	6.6519
ANKRD22|118932	885.8684	ANKRD22|118932	99.7783
ANKRD23|200539	152.9555	ANKRD23|200539	18.6253
ANKRD24|170961	5.4845	ANKRD24|170961	35.4767
ANKRD26|22852	211.4564	ANKRD26|22852	91.3525
ANKRD27|84079	1942.7179	ANKRD27|84079	519.2905
ANKRD28|23243	666.0573	ANKRD28|23243	771.1752
ANKRD29|147463	45.7038	ANKRD29|147463	257.6497
ANKRD2|26287	6.0938	lowly_expressed	lowly_expressed
ANKRD30A|91074	15.844000000000001	ANKRD30A|91074	448.7805
lowly_expressed	lowly_expressed	ANKRD30B|374860	94.0133
ANKRD32|84250	87.14200000000001	ANKRD32|84250	79.3792
ANKRD34A|284615	6.7032	ANKRD34A|284615	74.0576
lowly_expressed	lowly_expressed	ANKRD34B|340120	5.3215
ANKRD35|148741	3649.6039	ANKRD35|148741	203.5477
ANKRD36BP1|84832	95.064	ANKRD36BP1|84832	31.4856
ANKRD36B|57730	8.5314	ANKRD36B|57730	10.1996
ANKRD36|375248	87.14200000000001	ANKRD36|375248	123.7251
ANKRD37|353322	38.9092	ANKRD37|353322	146.0355
ANKRD39|51239	397.3187	ANKRD39|51239	205.3215
ANKRD40|91369	496.039	ANKRD40|91369	927.2727
ANKRD42|338699	517.3675	ANKRD42|338699	272.2838
lowly_expressed	lowly_expressed	ANKRD43|134548	34.5898
ANKRD44|91526	8.5314	ANKRD44|91526	26.1641
ANKRD45|339416	23.1566	ANKRD45|339416	18.6253
ANKRD46|157567	1253.2054	ANKRD46|157567	493.2639
ANKRD49|54851	460.0853	ANKRD49|54851	281.5965
ANKRD50|57182	538.0865	ANKRD50|57182	848.7805
ANKRD52|283373	1206.5814	ANKRD52|283373	1439.9113
ANKRD53|79998	107.2517	ANKRD53|79998	78.9357
ANKRD54|129138	483.2419	ANKRD54|129138	358.7583
ANKRD56|345079	124.9238	ANKRD56|345079	101.9956
ANKRD57|65124	422.3035	ANKRD57|65124	535.6984
ANKRD58|347454	41.4381	ANKRD58|347454	15.9645
ANKRD5|63926	374.1621	ANKRD5|63926	210.1996
ANKRD6|22881	185.0335	ANKRD6|22881	144.7406
ANKRD9|122416	114.5643	ANKRD9|122416	66.5188
ANKS1A|23294	1005.4845	ANKS1A|23294	1435.9202
ANKS1B|56899	54.2352	ANKS1B|56899	156.541
ANKS3|124401	115.7831	ANKS3|124401	165.8537
ANKS6|203286	85.3138	ANKS6|203286	76.2749
ANKZF1|55139	525.8988	ANKZF1|55139	557.4279
ANLN|54443	2460.6947	ANLN|54443	50.5543
ANO10|55129	2027.4223	ANO10|55129	1180.0443
ANO1|55107	524.0707	ANO1|55107	5763.1929
ANO2|57101	31.688000000000002	ANO2|57101	36.8071
lowly_expressed	lowly_expressed	ANO3|63982	10.1996
lowly_expressed	lowly_expressed	ANO5|203859	22.6164
ANO6|196527	1592.3218	ANO6|196527	2530.8204
ANO7|50636	22.5472	ANO7|50636	27.4945
ANO8|57719	160.2681	ANO8|57719	248.33700000000002
ANO9|338440	191.3467	ANO9|338440	212.8603
ANP32A|8125	2238.2693	ANP32A|8125	3550.7761
ANP32B|10541	4241.9257	ANP32B|10541	3890.0222
ANP32E|81611	3614.2596	ANP32E|81611	486.4745
ANPEP|290	170.6277	ANPEP|290	2379.1574
ANTXR1|84168	699.5734	ANTXR1|84168	2142.7938
ANTXR2|118429	556.3681	ANTXR2|118429	1025.2772
ANTXRL|195977	12.1877	lowly_expressed	lowly_expressed
ANUBL1|93550	73.1261	ANUBL1|93550	122.8381
ANXA11|311	1926.8739	ANXA11|311	4053.2151
lowly_expressed	lowly_expressed	ANXA13|312	5.3215
ANXA1|301	970.7495	ANXA1|301	8083.8137
ANXA2P1|303	34.7349	ANXA2P1|303	112.6386
ANXA2P2|304	1886.6545	ANXA2P2|304	6824.8337
ANXA2|302	7593.5405	ANXA2|302	28742.7938
ANXA3|306	26.2035	ANXA3|306	1426.6075
ANXA4|307	1840.9506	ANXA4|307	1784.9224
ANXA5|308	5207.8001	ANXA5|308	8946.3415
ANXA6|309	1095.0639999999999	ANXA6|309	9579.6009
ANXA7|310	2444.8507	ANXA7|310	2903.3259
ANXA8L2|244	1908.5923	ANXA8L2|244	188.9135
ANXA8|653145	4832.4375	ANXA8|653145	403.9911
ANXA9|8416	856.1853	ANXA9|8416	337.0288
AOAH|313	35.3443	AOAH|313	90.0222
AOC2|314	8.5314	AOC2|314	13.7472
AOC3|8639	377.209	AOC3|8639	3682.9268
AOX1|316	9.1408	AOX1|316	226.6075
AP1AR|55435	386.9592	AP1AR|55435	408.8692
AP1B1|162	4131.6271	AP1B1|162	2704.6563
AP1G1|164	1486.8982	AP1G1|164	2048.7805
AP1G2|8906	772.3461	AP1G2|8906	1293.9335
AP1M1|8907	828.1536	AP1M1|8907	976.4967
AP1M2|10053	1196.8312	AP1M2|10053	2887.3614
AP1S1|1174	2488.7264	AP1S1|1174	1090.9091
AP1S2|8905	193.1749	AP1S2|8905	187.5831
AP1S3|130340	78.6106	AP1S3|130340	57.6497
AP2A1|160	4320.2498	AP2A1|160	2197.8315
AP2A2|161	1505.1798	AP2A2|161	2305.5432
AP2B1|163	3177.3309	AP2B1|163	9388.0266
AP2M1|1173	5766.6057	AP2M1|1173	6807.5388
AP2S1|1175	4168.7995	AP2S1|1175	1576.0532
AP3B1|8546	1356.4899	AP3B1|8546	1386.2528
AP3B2|8120	257.1603	AP3B2|8120	71.8404
AP3D1|8943	2248.0195	AP3D1|8943	3384.9224
AP3M1|26985	1650.8227	AP3M1|26985	1249.2239
AP3M2|10947	458.8665	AP3M2|10947	335.255
AP3S1|1176	1051.1883	AP3S1|1176	643.9024
AP3S2|10239	836.5509	AP3S2|10239	1609.796
AP4B1|10717	401.0664	AP4B1|10717	271.6984
AP4E1|23431	170.6277	AP4E1|23431	211.9734
AP4M1|9179	1179.5795	AP4M1|9179	366.0621
AP4S1|11154	46.3132	AP4S1|11154	62.9712
APAF1|317	256.5509	APAF1|317	282.0399
APBA1|320	161.4869	APBA1|320	243.459
APBA2|321	331.5052	APBA2|321	33.2594
APBA3|9546	294.3327	APBA3|9546	306.4302
APBB1IP|54518	157.2212	APBB1IP|54518	192.0177
APBB1|322	115.7831	APBB1|322	758.3149
APBB2|323	530.1645	APBB2|323	1752.5499
APBB3|10307	132.8458	APBB3|10307	156.9845
APC2|10297	9.2687	APC2|10297	21.0599
lowly_expressed	lowly_expressed	APCDD1L|164284	110.8647
APCDD1|147495	365.6307	APCDD1|147495	1040.7982
APC|324	441.1944	APC|324	530.8204
APEH|327	1990.8592	APEH|327	3270.0665
APEX1|328	2483.2419	APEX1|328	5203.1042
APEX2|27301	1636.8068	APEX2|27301	632.3725
APH1A|51107	11720.2925	APH1A|51107	4505.9867
APH1B|83464	52.4071	APH1B|83464	590.2439
API5|8539	1751.9805	API5|8539	2142.3503
APIP|51074	481.3163	APIP|51074	570.7539
APITD1|378708	299.5125	APITD1|378708	254.6696
APLF|200558	114.5643	APLF|200558	83.3703
APLNR|187	482.6325	APLNR|187	515.2993
APLN|8862	165.7526	APLN|8862	135.6984
APLP1|333	255.9415	APLP1|333	35.9202
APLP2|334	4617.9159	APLP2|334	15971.6186
APOA1BP|128240	9677.0262	APOA1BP|128240	2414.6341
APOA1|335	37.7818	lowly_expressed	lowly_expressed
APOB48R|55911	159.0494	APOB48R|55911	186.6962
APOBEC3A|200315	15.5637	APOBEC3A|200315	6.2084
APOBEC3B|9582	42.9372	APOBEC3B|9582	149.4457
APOBEC3C|27350	51.1883	APOBEC3C|27350	577.3836
APOBEC3D|140564	24.3754	APOBEC3D|140564	116.1863
APOBEC3F|200316	47.532	APOBEC3F|200316	246.5632
APOBEC3G|60489	44.4851	APOBEC3G|60489	292.2395
APOBEC3H|164668	6.7032	lowly_expressed	lowly_expressed
APOB|338	24.3754	APOB|338	90.4656
APOC1|341	2459.4759	APOC1|341	613.3038
APOC2|344	296.1609	APOC2|344	82.9268
APOD|347	158.44	APOD|347	20071.8404
APOE|348	4670.9324	APOE|348	9643.9024
lowly_expressed	lowly_expressed	APOF|319	10.642999999999999
APOL1|8542	318.7081	APOL1|8542	584.0355
APOL2|23780	317.4893	APOL2|23780	638.5809
APOL3|80833	119.4394	APOL3|80833	600.0
APOL4|80832	149.2992	APOL4|80832	647.4501
APOL6|80830	580.1341	APOL6|80830	1056.3193
APOLD1|81575	452.7727	APOLD1|81575	1091.796
APOM|55937	6.0938	APOM|55937	80.2661
APOOL|139322	221.81599999999997	APOOL|139322	53.6585
APOO|79135	242.535	APOO|79135	250.5543
APPBP2|10513	712.9799	APPBP2|10513	863.8581
APPL1|26060	1083.4857	APPL1|26060	1047.4501
APPL2|55198	350.3961	APPL2|55198	1330.3769
APP|351	16165.7526	APP|351	28587.1397
APRT|353	1472.273	APRT|353	2549.4457
APTX|54840	890.9202	APTX|54840	616.8514
AQP11|282679	160.2681	AQP11|282679	22.6164
AQP1|358	1176.7215	AQP1|358	10409.3126
AQP3|360	307.7392	AQP3|360	5806.6519
AQP4|361	37.1725	AQP4|361	25.2772
AQP5|362	6.7032	AQP5|362	188.9135
lowly_expressed	lowly_expressed	AQP7P1|375719	156.541
lowly_expressed	lowly_expressed	AQP7P3|441432	16.8514
AQP7|364	81.0481	AQP7|364	807.0953
AQP9|366	137.1115	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	AQPEP|206338	27.4945
AQR|9716	1204.1438	AQR|9716	1115.7428
ARAF|369	946.9835	ARAF|369	992.0177
ARAP1|116985	1854.3083	ARAP1|116985	2244.7761
ARAP2|116984	479.5856	ARAP2|116984	191.1308
ARAP3|64411	273.6137	ARAP3|64411	489.1353
ARCN1|372	3221.2066	ARCN1|372	3541.02
ARC|23237	5.4845	ARC|23237	184.0355
AREG|374	49.9695	AREG|374	2948.1153
ARF1|375	13322.3644	ARF1|375	9000.0
ARF3|377	3992.078	ARF3|377	5293.1264
ARF4|378	4815.3565	ARF4|378	3233.7029
ARF5|381	5455.8196	ARF5|381	3610.0665
ARF6|382	2704.4485	ARF6|382	3210.643
ARFGAP1|55738	1699.5734	ARFGAP1|55738	1095.7871
ARFGAP2|84364	2883.6076	ARFGAP2|84364	2494.4568
ARFGAP3|26286	569.1651	ARFGAP3|26286	1006.6519
ARFGEF1|10565	1717.2456	ARFGEF1|10565	1422.1729
ARFGEF2|10564	2271.7855	ARFGEF2|10564	1301.1086
ARFIP1|27236	427.7879	ARFIP1|27236	948.5588
ARFIP2|23647	982.3278	ARFIP2|23647	2770.7317
ARFRP1|10139	1342.4741	ARFRP1|10139	674.9446
ARG1|383	10.3595	lowly_expressed	lowly_expressed
ARG2|384	286.0024	ARG2|384	201.5876
ARGLU1|55082	1168.7995	ARGLU1|55082	1096.6741
ARHGAP10|79658	461.9135	ARHGAP10|79658	366.7406
ARHGAP11A|9824	505.1798	ARHGAP11A|9824	45.6763
ARHGAP11B|89839	19.5003	lowly_expressed	lowly_expressed
ARHGAP12|94134	486.2888	ARHGAP12|94134	770.7317
ARHGAP15|55843	47.532	ARHGAP15|55843	25.7206
ARHGAP17|55114	1195.003	ARHGAP17|55114	924.1685
ARHGAP18|93663	916.5143	ARHGAP18|93663	465.1885
ARHGAP19|84986	437.5381	ARHGAP19|84986	1085.5876
ARHGAP1|392	3221.2066	ARHGAP1|392	3254.9889
ARHGAP20|57569	117.6112	ARHGAP20|57569	125.4989
ARHGAP21|57584	1020.7191	ARHGAP21|57584	1197.3392
ARHGAP22|58504	112.7361	ARHGAP22|58504	38.1375
ARHGAP23|57636	2312.6143	ARHGAP23|57636	682.0399
ARHGAP24|83478	166.9714	ARHGAP24|83478	373.8359
ARHGAP25|9938	232.7849	ARHGAP25|9938	445.2328
ARHGAP26|23092	71.9074	ARHGAP26|23092	438.1375
ARHGAP27|201176	687.3857	ARHGAP27|201176	372.0621
ARHGAP28|79822	98.7203	ARHGAP28|79822	57.6497
ARHGAP29|9411	1530.1645	ARHGAP29|9411	1284.7007
ARHGAP30|257106	705.6673	ARHGAP30|257106	195.5654
ARHGAP31|57514	802.5594	ARHGAP31|57514	704.2129
ARHGAP32|9743	1035.3443	ARHGAP32|9743	1661.1973
ARHGAP33|115703	166.9714	ARHGAP33|115703	58.0931
lowly_expressed	lowly_expressed	ARHGAP36|158763	251.8847
ARHGAP39|80728	845.2163	ARHGAP39|80728	278.4922
ARHGAP42|143872	116.3924	ARHGAP42|143872	84.7007
ARHGAP4|393	377.209	ARHGAP4|393	256.3193
ARHGAP5|394	931.7489	ARHGAP5|394	970.7317
ARHGAP6|395	19.5003	ARHGAP6|395	311.7517
ARHGAP8|23779	823.9976	ARHGAP8|23779	781.3392
ARHGAP9|64333	85.9232	ARHGAP9|64333	29.7118
ARHGDIA|396	5999.3906	ARHGDIA|396	5514.8559
ARHGDIB|397	1644.7288	ARHGDIB|397	2999.5565
ARHGEF10L|55160	1379.0372	ARHGEF10L|55160	725.0554
ARHGEF10|9639	80.4388	ARHGEF10|9639	436.8071
ARHGEF11|9826	3555.7587	ARHGEF11|9826	972.949
ARHGEF12|23365	1816.5753	ARHGEF12|23365	3215.5211
ARHGEF15|22899	202.925	ARHGEF15|22899	358.3149
ARHGEF16|27237	71.298	ARHGEF16|27237	537.9157
ARHGEF17|9828	462.5229	ARHGEF17|9828	1248.7805
ARHGEF18|23370	600.8531	ARHGEF18|23370	785.3659
ARHGEF19|128272	656.9165	ARHGEF19|128272	438.1375
ARHGEF1|9138	1274.8324	ARHGEF1|9138	1063.4146
ARHGEF2|9181	1800.1219	ARHGEF2|9181	1923.7251
ARHGEF33|100271715	18.2815	ARHGEF33|100271715	5.765
ARHGEF35|445328	1203.5344	ARHGEF35|445328	1183.1486
ARHGEF37|389337	363.8026	ARHGEF37|389337	2684.2572
lowly_expressed	lowly_expressed	ARHGEF38|54848	33.7029
ARHGEF3|50650	180.9872	ARHGEF3|50650	1709.0909
ARHGEF4|50649	418.0378	ARHGEF4|50649	196.4523
ARHGEF5|7984	1431.4442	ARHGEF5|7984	1199.5565
ARHGEF6|9459	193.7843	ARHGEF6|9459	1193.3481
ARHGEF7|8874	1528.3364	ARHGEF7|8874	1251.8847
ARHGEF9|23229	803.7782	ARHGEF9|23229	572.5055
ARID1A|8289	3329.677	ARID1A|8289	2788.4701
ARID1B|57492	2248.6289	ARID1B|57492	1725.9424
ARID2|196528	494.2108	ARID2|196528	646.5632
ARID3A|1820	223.0347	ARID3A|1820	32.3725
ARID3B|10620	226.69099999999997	ARID3B|10620	90.9091
ARID3C|138715	34.7349	lowly_expressed	lowly_expressed
ARID4A|5926	281.5356	ARID4A|5926	345.898
ARID4B|51742	711.1517	ARID4B|51742	645.6541
ARID5A|10865	176.7215	ARID5A|10865	1415.0776
ARID5B|84159	737.3553	ARID5B|84159	2463.8581
ARIH1|25820	1939.0615	ARIH1|25820	1507.7605
ARIH2|10425	1274.7593	ARIH2|10425	1471.1175
ARL10|285598	10.9689	ARL10|285598	20.3991
ARL11|115761	68.2511	ARL11|115761	27.051
ARL13B|200894	68.2511	ARL13B|200894	193.3481
ARL15|54622	251.6758	ARL15|54622	261.1973
ARL16|339231	397.3187	ARL16|339231	573.8359
ARL17A|51326	73.0835	ARL17A|51326	81.9956
ARL1|400	2071.9074	ARL1|400	2132.5942
ARL2BP|23568	1298.5984	ARL2BP|23568	1374.2794
ARL2|402	1430.8349	ARL2|402	1204.4346
ARL3|403	989.6405	ARL3|403	885.1441
ARL4A|10124	778.7934	ARL4A|10124	910.4213
ARL4C|10123	817.794	ARL4C|10123	1517.0732
ARL4D|379	122.4863	ARL4D|379	429.7118
ARL5A|26225	2034.1255	ARL5A|26225	505.5432
ARL5B|221079	350.3961	ARL5B|221079	78.0488
ARL6IP1|23204	7199.8781	ARL6IP1|23204	4236.8071
ARL6IP4|51329	1817.7939999999999	ARL6IP4|51329	2621.7295
ARL6IP5|10550	2991.4686	ARL6IP5|10550	5008.4257
ARL6IP6|151188	106.0329	ARL6IP6|151188	228.3814
ARL6|84100	79.8294	ARL6|84100	50.9978
ARL8A|127829	1826.9348	ARL8A|127829	1181.3747
ARL8B|55207	2818.4034	ARL8B|55207	1518.8470000000002
lowly_expressed	lowly_expressed	ARL9|132946	15.5211
ARMC10|83787	1284.2901	ARMC10|83787	873.3836
ARMC1|55156	686.7764	ARMC1|55156	419.5122
ARMC2|84071	47.532	ARMC2|84071	15.0776
ARMC3|219681	5.4845	ARMC3|219681	7.9823
ARMC4|55130	9.1408	ARMC4|55130	5.765
ARMC5|79798	170.6277	ARMC5|79798	404.87800000000004
ARMC6|93436	419.8659	ARMC6|93436	663.4146
ARMC7|79637	132.2364	ARMC7|79637	369.8448
ARMC8|25852	641.0725	ARMC8|25852	607.9823
ARMC9|80210	95.064	ARMC9|80210	434.5898
ARMCX1|51309	533.8208	ARMCX1|51309	975.6098
ARMCX2|9823	709.933	ARMCX2|9823	671.8404
ARMCX3|51566	1073.1261	ARMCX3|51566	1278.9357
ARMCX5|64860	358.3181	ARMCX5|64860	385.8093
ARMCX6|54470	196.2218	ARMCX6|54470	314.8559
ARNT2|9915	285.192	ARNT2|9915	692.2395
ARNTL2|56938	455.2102	ARNTL2|56938	41.6851
ARNTL|406	35.9537	ARNTL|406	266.5188
ARNT|405	2483.2419	ARNT|405	1239.9113
ARPC1A|10552	5098.1109	ARPC1A|10552	3327.2727
ARPC1B|10095	3564.8995	ARPC1B|10095	2084.7007
ARPC2|10109	4400.3656	ARPC2|10109	4211.9734
ARPC3|10094	3853.1383	ARPC3|10094	4354.7672
ARPC4|10093	3374.0951	ARPC4|10093	3991.6186
ARPC5L|81873	1364.4119	ARPC5L|81873	784.0355
ARPC5|10092	9741.621	ARPC5|10092	2935.6984
ARPM1|84517	19.5003	ARPM1|84517	43.458999999999996
ARPP19|10776	2155.3931	ARPP19|10776	3398.6696
ARRB1|408	444.8507	ARRB1|408	1383.1486
ARRB2|409	695.3077	ARRB2|409	603.1042
ARRDC1|92714	712.3705	ARRDC1|92714	1550.3326
ARRDC2|27106	176.1121	ARRDC2|27106	521.0643
ARRDC3|57561	1371.1152	ARRDC3|57561	1753.4368
ARRDC4|91947	255.3321	ARRDC4|91947	544.5676
ARSA|410	767.2151	ARSA|410	1103.7694
ARSB|411	170.6277	lowly_expressed	lowly_expressed
ARSD|414	1096.2828	ARSD|414	3225.7206
lowly_expressed	lowly_expressed	ARSE|415	43.458999999999996
ARSF|416	13.4065	ARSF|416	12.8603
ARSG|22901	32.9068	ARSG|22901	548.1153
lowly_expressed	lowly_expressed	ARSH|347527	18.6253
lowly_expressed	lowly_expressed	ARSI|340075	53.6585
ARSJ|79642	9.1408	ARSJ|79642	178.2705
ARSK|153642	52.4071	ARSK|153642	183.592
ART1|417	6.7032	lowly_expressed	lowly_expressed
ART3|419	23.1566	lowly_expressed	lowly_expressed
ART5|116969	191.9561	ART5|116969	14.1907
ARTN|9048	20.7191	ARTN|9048	20.3991
ARV1|64801	433.2724	ARV1|64801	483.8137
ARVCF|421	227.3004	ARVCF|421	608.8692
lowly_expressed	lowly_expressed	ARX|170302	20.8426
AR|367	26.2035	AR|367	329.9335
AS3MT|57412	908.5923	AS3MT|57412	108.2217
ASAH1|427	1724.5582	ASAH1|427	5357.4279
ASAH2B|653308	6.7032	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	ASAH2|56624	10.1996
ASAM|79827	564.8995	ASAM|79827	306.4302
ASAP1|50807	613.0408	ASAP1|50807	412.4169
ASAP2|8853	712.3705	ASAP2|8853	390.2439
ASAP3|55616	2849.482	ASAP3|55616	651.4412
ASB12|142689	9.7014	lowly_expressed	lowly_expressed
ASB13|79754	1291.8952	ASB13|79754	1657.6497
ASB14|142686	9.1408	lowly_expressed	lowly_expressed
ASB16|92591	8.05	ASB16|92591	18.6253
ASB1|51665	165.0701	ASB1|51665	437.0776
ASB2|51676	48.1414	ASB2|51676	17.2949
ASB3|51130	638.0256	ASB3|51130	432.816
ASB4|51666	7.3126	lowly_expressed	lowly_expressed
ASB5|140458	6.7032	lowly_expressed	lowly_expressed
ASB6|140459	554.6496	ASB6|140459	625.7162
ASB7|140460	294.3327	ASB7|140460	409.7561
ASB8|140461	441.1944	ASB8|140461	698.0044
ASB9|140462	11.5783	ASB9|140462	49.6674
ASCC1|51008	790.3717	ASCC1|51008	633.2594
ASCC2|84164	1293.114	ASCC2|84164	1329.9335
ASCC3|10973	1020.1097	ASCC3|10973	711.7517
ASCL1|429	9.1408	lowly_expressed	lowly_expressed
ASCL2|430	144.4241	ASCL2|430	13.7472
ASF1A|25842	715.4174	ASF1A|25842	583.592
ASF1B|55723	297.98900000000003	ASF1B|55723	109.5344
ASGR1|432	6.0938	lowly_expressed	lowly_expressed
ASH1L|55870	4187.6356	ASH1L|55870	1516.4789
ASH2L|9070	945.7648	ASH2L|9070	1294.0133
ASL|435	605.1188	ASL|435	733.4812
ASMTL|8623	321.1456	ASMTL|8623	1424.816
ASNA1|439	931.1395	ASNA1|439	2066.9623
ASNSD1|54529	804.997	ASNSD1|54529	1017.2949
ASNS|440	1008.5314	ASNS|440	592.9047
lowly_expressed	lowly_expressed	ASPA|443	15.5211
ASPG|374569	5.4845	lowly_expressed	lowly_expressed
ASPHD1|253982	15.844000000000001	ASPHD1|253982	67.4058
ASPHD2|57168	21.9378	ASPHD2|57168	55.8758
ASPH|444	2120.8836	ASPH|444	5254.4789
ASPM|259266	2825.716	ASPM|259266	19.0687
ASPN|54829	185.8623	ASPN|54829	65.6319
ASPRV1|151516	84.0951	ASPRV1|151516	85.1441
ASPSCR1|79058	222.4254	ASPSCR1|79058	416.408
ASRGL1|80150	79.8294	ASRGL1|80150	67.4058
ASS1|445	6695.9171	ASS1|445	2980.9313
ASTE1|28990	167.6173	ASTE1|28990	196.2838
lowly_expressed	lowly_expressed	ASTN1|460	55.8758
ASTN2|23245	56.6728	ASTN2|23245	1296.2306
ASXL1|171023	1535.649	ASXL1|171023	1350.3326
ASXL2|55252	370.5058	ASXL2|55252	293.5698
ATAD1|84896	847.0445	ATAD1|84896	993.7916
ATAD2B|54454	701.4016	ATAD2B|54454	168.9579
ATAD2|29028	1391.8342	ATAD2|29028	949.4457
ATAD3A|55210	1138.9397	ATAD3A|55210	616.408
ATAD3B|83858	678.245	ATAD3B|83858	145.898
ATAD3C|219293	207.8001	ATAD3C|219293	265.1885
