gene_id	TCGA-BH-A0H7-01A-13R-A056-07	gene_id	TCGA-BH-A0H7-11A-13R-A089-07
ALS2|57679	839.4616	ALS2|57679	628.3836
ALX3|257	18.0565	ALX3|257	29.0023
lowly_expressed	lowly_expressed	ALX4|60529	92.03399999999999
AMACR|23600	409.0611	AMACR|23600	255.2204
AMBP|259	26.5923	AMBP|259	17.0147
AMBRA1|55626	1354.2351	AMBRA1|55626	1423.4339
AMD1|262	1097.8332	AMD1|262	1392.8848
lowly_expressed	lowly_expressed	AMDHD1|144193	14.6945
AMDHD2|51005	616.9402	AMDHD2|51005	477.4787
AMFR|267	8325.673	AMFR|267	5197.2158
AMH|268	5.9094	lowly_expressed	lowly_expressed
AMICA1|120425	59.7505	AMICA1|120425	102.4749
AMIGO1|57463	57.7807	AMIGO1|57463	121.8097
AMIGO2|347902	2566.3165	AMIGO2|347902	1916.0866
AMIGO3|386724	65.0033	AMIGO3|386724	54.5244
AMMECR1L|83607	673.0138	AMMECR1L|83607	622.5831
AMMECR1|9949	674.6553	AMMECR1|9949	295.437
AMN1|196394	242.285	AMN1|196394	184.0681
AMOTL1|154810	1101.4445	AMOTL1|154810	1670.5336
AMOTL2|51421	2339.7899	AMOTL2|51421	2292.3434
AMOT|154796	728.8247	AMOT|154796	1121.0363
lowly_expressed	lowly_expressed	AMPD1|270	14.6945
AMPD2|271	475.3775	AMPD2|271	522.0418
AMPD3|272	98.1615	AMPD3|272	192.5754
AMPH|273	273.1451	AMPH|273	131.0905
AMT|275	35.3677	AMT|275	144.884
lowly_expressed	lowly_expressed	AMY1A|276	22.0418
AMY2B|280	9.849	AMY2B|280	198.7742
AMZ1|155185	177.2817	AMZ1|155185	64.5785
AMZ2P1|201283	198.6211	AMZ2P1|201283	210.3635
AMZ2|51321	1461.589	AMZ2|51321	1419.5669
ANAPC10|10393	95.2068	ANAPC10|10393	146.9451
ANAPC11|51529	1127.3802	ANAPC11|51529	772.6218
ANAPC13|25847	1409.5437	ANAPC13|25847	1187.9814
ANAPC16|119504	1539.3959	ANAPC16|119504	2156.6125
ANAPC1|64682	956.9928	ANAPC1|64682	769.9149
ANAPC2|29882	640.5121	ANAPC2|29882	691.0286
ANAPC4|29945	262.6395	ANAPC4|29945	381.6705
ANAPC5|51433	3891.0046	ANAPC5|51433	3453.2096
ANAPC7|51434	1583.388	ANAPC7|51434	1125.6767
ANGEL1|23357	472.7511	ANGEL1|23357	556.0712
ANGEL2|90806	805.6467	ANGEL2|90806	579.6597
ANGPT1|284	26.5923	ANGPT1|284	97.8345
ANGPT2|285	427.7741	ANGPT2|285	414.1531
lowly_expressed	lowly_expressed	ANGPT4|51378	10.4408
ANGPTL1|9068	9.1924	ANGPTL1|9068	237.81900000000002
ANGPTL2|23452	2810.5712	ANGPTL2|23452	2436.1949
ANGPTL4|51129	56.4675	ANGPTL4|51129	864.6558
lowly_expressed	lowly_expressed	ANGPTL6|83854	5.1469
lowly_expressed	lowly_expressed	ANGPTL7|10218	574.2459
ANG|283	68.3454	ANG|283	371.0828
lowly_expressed	lowly_expressed	ANK1|286	12.3743
ANK2|287	216.021	ANK2|287	474.0913
ANK3|288	599.4747	ANK3|288	1267.5947
ANKAR|150709	19.0414	ANKAR|150709	39.4432
ANKDD1A|348094	25.6074	ANKDD1A|348094	72.3125
ANKFY1|51479	1577.4787	ANKFY1|51479	1573.8592
ANKHD1-EIF4EBP3|404734	634.2449	ANKHD1-EIF4EBP3|404734	610.7966
ANKHD1|54882	2377.2357	ANKHD1|54882	2653.2869
ANKH|56172	1260.3414	ANKH|56172	1248.6466
ANKIB1|54467	1200.2626	ANKIB1|54467	856.5352
lowly_expressed	lowly_expressed	ANKK1|255239	59.5514
lowly_expressed	lowly_expressed	ANKLE1|126549	11.6009
ANKLE2|23141	1681.8779	ANKLE2|23141	1564.9652
ANKMY1|51281	255.4169	ANKMY1|51281	315.1585
ANKMY2|57037	559.0939	ANKMY2|57037	762.5677
ANKRA2|57763	322.39	ANKRA2|57763	413.3797
ANKRD10|55608	705.5154	ANKRD10|55608	913.3797
ANKRD11|29123	1524.7341	ANKRD11|29123	2401.1137
ANKRD12|23253	627.0519	ANKRD12|23253	993.4261
ANKRD13A|88455	2083.0598	ANKRD13A|88455	1993.8128
ANKRD13B|124930	164.8063	ANKRD13B|124930	103.2483
ANKRD13C|81573	610.3086	ANKRD13C|81573	501.9335
ANKRD13D|338692	360.1445	ANKRD13D|338692	421.8871
ANKRD16|54522	254.7177	ANKRD16|54522	243.8631
ANKRD17|26057	3463.5588	ANKRD17|26057	2603.2483
ANKRD19|138649	50.2298	ANKRD19|138649	52.5909
lowly_expressed	lowly_expressed	ANKRD1|27063	5.4138
ANKRD20A3|441425	9.5207	ANKRD20A3|441425	32.8693
ANKRD20B|729171	23.3093	ANKRD20B|729171	13.1477
ANKRD22|118932	240.3152	ANKRD22|118932	68.0588
ANKRD23|200539	33.4865	ANKRD23|200539	28.6156
ANKRD24|170961	9.5207	ANKRD24|170961	29.0023
ANKRD26|22852	91.5955	ANKRD26|22852	194.1222
ANKRD27|84079	873.933	ANKRD27|84079	760.2475
ANKRD28|23243	898.2272	ANKRD28|23243	1028.6156
ANKRD29|147463	15.4301	ANKRD29|147463	143.4648
lowly_expressed	lowly_expressed	ANKRD30A|91074	104.4084
lowly_expressed	lowly_expressed	ANKRD30B|374860	13.5344
ANKRD32|84250	138.8707	ANKRD32|84250	131.4772
ANKRD34A|284615	29.8752	ANKRD34A|284615	22.8152
ANKRD35|148741	39.7242	ANKRD35|148741	255.2204
ANKRD36BP1|84832	76.8221	ANKRD36BP1|84832	85.4602
ANKRD36B|57730	15.7584	ANKRD36B|57730	23.9753
ANKRD36|375248	69.2712	ANKRD36|375248	149.2653
ANKRD37|353322	83.2009	ANKRD37|353322	108.6504
ANKRD39|51239	214.0512	ANKRD39|51239	180.5878
ANKRD40|91369	1211.0965	ANKRD40|91369	1302.0108
ANKRD42|338699	240.6435	ANKRD42|338699	242.4594
ANKRD43|134548	103.7426	ANKRD43|134548	79.6597
ANKRD44|91526	50.2298	ANKRD44|91526	30.1624
lowly_expressed	lowly_expressed	ANKRD45|339416	8.5073
ANKRD46|157567	1436.9698	ANKRD46|157567	719.8569
ANKRD49|54851	166.7761	ANKRD49|54851	271.4617
ANKRD50|57182	4058.4373	ANKRD50|57182	1164.7332
ANKRD52|283373	1599.8029999999999	ANKRD52|283373	1189.4818
ANKRD53|79998	10.5056	ANKRD53|79998	44.0835
ANKRD54|129138	366.3821	ANKRD54|129138	375.4834
lowly_expressed	lowly_expressed	ANKRD55|79722	5.8005
ANKRD56|345079	154.9573	ANKRD56|345079	174.0139
ANKRD57|65124	856.2049	ANKRD57|65124	913.3797
ANKRD58|347454	12.4754	ANKRD58|347454	11.6009
ANKRD5|63926	511.8188	ANKRD5|63926	369.2962
ANKRD6|22881	182.1175	ANKRD6|22881	294.2034
ANKRD9|122416	22.980999999999998	ANKRD9|122416	53.3643
ANKS1A|23294	856.5332	ANKS1A|23294	1571.1524
ANKS1B|56899	122.78399999999999	ANKS1B|56899	89.3271
ANKS3|124401	146.4215	ANKS3|124401	213.4571
ANKS6|203286	167.4327	ANKS6|203286	224.2846
ANKZF1|55139	316.8089	ANKZF1|55139	498.4532
ANLN|54443	517.3999	ANLN|54443	180.2011
ANO10|55129	847.0125	ANO10|55129	807.8113
ANO1|55107	3261.9829	ANO1|55107	8125.29
ANO2|57101	17.3999	ANO2|57101	16.2413
ANO3|63982	660.8667	ANO3|63982	142.6914
lowly_expressed	lowly_expressed	ANO5|203859	24.7486
ANO6|196527	2209.7833	ANO6|196527	2498.0665
ANO7|50636	21.0112	ANO7|50636	18.9482
ANO8|57719	104.3992	ANO8|57719	237.4323
ANO9|338440	263.9527	ANO9|338440	197.2158
ANP32A|8125	2220.6172	ANP32A|8125	3014.3078
ANP32B|10541	2458.6343	ANP32B|10541	3198.3759
ANP32E|81611	1208.7984	ANP32E|81611	860.4022
ANPEP|290	565.0033	ANPEP|290	5122.5831
ANTXR1|84168	6662.5082	ANTXR1|84168	3013.9211
ANTXR2|118429	736.3756	ANTXR2|118429	1246.3264
ANUBL1|93550	61.0637	ANUBL1|93550	114.4625
ANXA11|311	2840.1182	ANXA11|311	3541.3766
lowly_expressed	lowly_expressed	ANXA13|312	5.8005
ANXA1|301	2163.8214	ANXA1|301	7163.9598
ANXA2P1|303	50.2298	ANXA2P1|303	47.1771
ANXA2P2|304	4196.323	ANXA2P2|304	2899.4586
ANXA2P3|305	8.5358	lowly_expressed	lowly_expressed
ANXA2|302	12296.7827	ANXA2|302	11605.9551
ANXA3|306	145.7649	ANXA3|306	1255.6071
ANXA4|307	2080.1051	ANXA4|307	1537.1229999999998
ANXA5|308	8218.3191	ANXA5|308	7535.9629
ANXA6|309	6148.063	ANXA6|309	6527.0688
ANXA7|310	3806.6316	ANXA7|310	3425.3674
ANXA8L2|244	45.9619	ANXA8L2|244	679.8144
ANXA8|653145	129.6783	ANXA8|653145	970.2243
ANXA9|8416	965.2003	ANXA9|8416	262.9544
AOAH|313	39.3959	AOAH|313	68.0588
AOC2|314	6.8943	AOC2|314	33.6427
AOC3|8639	366.7104	AOC3|8639	3575.7927
AOX1|316	72.8825	AOX1|316	460.9435
AP1AR|55435	743.5982	AP1AR|55435	520.8817
AP1B1|162	2752.4622	AP1B1|162	2486.8523
AP1G1|164	4712.0814	AP1G1|164	2493.0394
AP1G2|8906	923.9626	AP1G2|8906	838.14
AP1M1|8907	977.3473	AP1M1|8907	860.7889
AP1M2|10053	2061.0637	AP1M2|10053	1477.9582
AP1S1|1174	1462.2456	AP1S1|1174	1020.8817
AP1S2|8905	265.9225	AP1S2|8905	230.4718
AP1S3|130340	63.6901	AP1S3|130340	52.5909
AP2A1|160	3088.3815	AP2A1|160	1638.693
AP2A2|161	2033.1582	AP2A2|161	1887.8577
AP2B1|163	7589.2974	AP2B1|163	6008.894
AP2M1|1173	7303.677	AP2M1|1173	5268.7548
AP2S1|1175	1681.8779	AP2S1|1175	1215.3906
AP3B1|8546	2048.26	AP3B1|8546	1464.8105
AP3B2|8120	22.980999999999998	AP3B2|8120	104.4084
AP3D1|8943	2557.4524	AP3D1|8943	2674.0139
AP3M1|26985	1767.5639999999999	AP3M1|26985	1480.2784
AP3M2|10947	940.2495	AP3M2|10947	559.1647
AP3S1|1176	1092.5804	AP3S1|1176	608.6619999999999
AP3S2|10239	1639.8194	AP3S2|10239	1709.8685
AP4B1|10717	244.7406	AP4B1|10717	197.8113
AP4E1|23431	338.1484	AP4E1|23431	265.2746
AP4M1|9179	256.9173	AP4M1|9179	269.4006
AP4S1|11154	36.1129	AP4S1|11154	53.3643
APAF1|317	375.5745	APAF1|317	299.3039
APBA1|320	104.3992	APBA1|320	320.1856
APBA2|321	184.176	APBA2|321	128.7703
APBA3|9546	121.1425	APBA3|9546	154.2923
APBB1IP|54518	110.3086	APBB1IP|54518	205.7231
APBB1|322	259.0282	APBB1|322	713.0704
APBB2|323	3347.9974	APBB2|323	1728.925
APBB3|10307	134.6028	APBB3|10307	182.1346
APC2|10297	17.8201	APC2|10297	14.0217
APCDD1L|164284	64.675	APCDD1L|164284	921.5004
APCDD1|147495	1195.0098	APCDD1|147495	2422.6605
APC|324	971.1097	APC|324	819.7989
APEH|327	1769.5338	APEH|327	1814.3852
APEX1|328	4828.956	APEX1|328	4973.7046
APEX2|27301	1270.1904	APEX2|27301	869.6829
APH1A|51107	8182.8628	APH1A|51107	5860.0155
APH1B|83464	514.4452	APH1B|83464	668.6002
API5|8539	2481.6152	API5|8539	2648.4919
APIP|51074	513.2961	APIP|51074	442.5599
APITD1|378708	252.8595	APITD1|378708	222.1848
APLF|200558	33.4865	APLF|200558	66.1253
APLNR|187	524.2942	APLNR|187	626.0634
APLN|8862	345.371	APLN|8862	262.181
APLP1|333	183.5194	APLP1|333	83.5267
APLP2|334	12467.8267	APLP2|334	16780.3558
APOA1BP|128240	2864.4123	APOA1BP|128240	1697.9892
APOB48R|55911	1327.3145	APOB48R|55911	901.0054
APOBEC3A|200315	10.8339	lowly_expressed	lowly_expressed
APOBEC3B|9582	294.4846	APOBEC3B|9582	180.9667
APOBEC3C|27350	107.6822	APOBEC3C|27350	339.5205
APOBEC3D|140564	37.4261	APOBEC3D|140564	60.7115
APOBEC3F|200316	192.7118	APOBEC3F|200316	216.9374
APOBEC3G|60489	441.2344	APOBEC3G|60489	471.3844
lowly_expressed	lowly_expressed	APOB|338	58.778
APOC1|341	495.7321	APOC1|341	558.778
APOC2|344	11.1622	lowly_expressed	lowly_expressed
APOD|347	2749.1793	APOD|347	37136.5043
APOE|348	2518.0565	APOE|348	4506.5739
APOF|319	8.5358	APOF|319	41.3766
APOL1|8542	1165.1346	APOL1|8542	931.1678
APOL2|23780	834.8654	APOL2|23780	754.8337
APOL3|80833	208.7984	APOL3|80833	1023.9753
APOL4|80832	347.3408	APOL4|80832	500.7734
APOL6|80830	1192.7118	APOL6|80830	1448.1825
APOLD1|81575	548.26	APOLD1|81575	895.5916
APOM|55937	39.7242	APOM|55937	89.884
APOOL|139322	295.1412	APOOL|139322	148.1052
APOO|79135	346.0276	APOO|79135	199.53599999999997
APPBP2|10513	1275.4432	APPBP2|10513	1131.4772
APPL1|26060	2137.8858	APPL1|26060	1594.7409
APPL2|55198	1474.7209	APPL2|55198	1474.4779999999998
APP|351	30126.3953	APP|351	41668.2135
APRT|353	3324.0315	APRT|353	2323.2792
APTX|54840	407.0913	APTX|54840	478.7316
AQP11|282679	68.6146	AQP11|282679	49.1106
AQP1|358	2054.1694	AQP1|358	12183.6118
lowly_expressed	lowly_expressed	AQP2|359	8.5073
AQP3|360	52.5279	AQP3|360	744.7796
lowly_expressed	lowly_expressed	AQP4|361	21.6551
lowly_expressed	lowly_expressed	AQP5|362	1073.4725
lowly_expressed	lowly_expressed	AQP6|363	18.9482
lowly_expressed	lowly_expressed	AQP7P1|375719	46.7904
lowly_expressed	lowly_expressed	AQP7|364	361.1756
AQP9|366	55.4826	AQP9|366	8.894
lowly_expressed	lowly_expressed	AQPEP|206338	38.6698
AQR|9716	816.8089	AQR|9716	1085.0735
ARAF|369	1043.6638	ARAF|369	1011.9876
ARAP1|116985	2403.4636	ARAP1|116985	2394.4084
ARAP2|116984	158.2403	ARAP2|116984	186.3882
ARAP3|64411	183.5194	ARAP3|64411	380.5104
ARCN1|372	4021.6678	ARCN1|372	3722.7378
lowly_expressed	lowly_expressed	ARC|23237	33.6427
AREG|374	481.9435	AREG|374	280.3558
ARF1|375	14199.2777	ARF1|375	10515.0812
ARF3|377	12650.3611	ARF3|377	6611.7556
ARF4|378	8102.4294	ARF4|378	2993.8128
ARF5|381	2738.6605	ARF5|381	2573.0085
ARF6|382	3365.3972	ARF6|382	2873.9366
ARFGAP1|55738	2840.7748	ARFGAP1|55738	1476.4114
ARFGAP2|84364	2923.8345	ARFGAP2|84364	3001.9335
ARFGAP3|26286	761.6546	ARFGAP3|26286	1090.8739
ARFGEF1|10565	8983.283000000001	ARFGEF1|10565	4231.6048
ARFGEF2|10564	2105.3841	ARFGEF2|10564	1828.3063
ARFIP1|27236	1419.2383	ARFIP1|27236	1059.5514
ARFIP2|23647	1526.9206	ARFIP2|23647	2313.2251
ARFRP1|10139	675.9685	ARFRP1|10139	744.7796
ARG2|384	121.1031	ARG2|384	134.4586
ARGLU1|55082	470.1248	ARGLU1|55082	1116.0093
ARHGAP10|79658	246.5529	ARHGAP10|79658	428.4609
ARHGAP11A|9824	265.9225	ARHGAP11A|9824	160.4795
ARHGAP11B|89839	15.7584	ARHGAP11B|89839	10.4408
ARHGAP12|94134	1017.7282	ARHGAP12|94134	1240.1392
ARHGAP15|55843	51.8713	ARHGAP15|55843	59.1647
ARHGAP17|55114	710.7682	ARHGAP17|55114	989.5592
ARHGAP18|93663	353.2502	ARHGAP18|93663	489.9459
ARHGAP19|84986	330.5975	ARHGAP19|84986	837.587
ARHGAP1|392	4966.5135	ARHGAP1|392	3339.9072
ARHGAP20|57569	76.4938	ARHGAP20|57569	162.41299999999998
ARHGAP21|57584	1460.6041	ARHGAP21|57584	1663.5731
ARHGAP22|58504	56.4675	ARHGAP22|58504	83.5267
ARHGAP23|57636	413.6573	ARHGAP23|57636	708.8167
ARHGAP24|83478	191.3986	ARHGAP24|83478	424.594
ARHGAP25|9938	149.3762	ARHGAP25|9938	334.8801
ARHGAP26|23092	159.5535	ARHGAP26|23092	635.3442
ARHGAP27|201176	668.7459	ARHGAP27|201176	791.57
ARHGAP28|79822	143.1385	ARHGAP28|79822	96.2877
ARHGAP29|9411	1753.7754	ARHGAP29|9411	1740.1392
ARHGAP30|257106	279.0545	ARHGAP30|257106	314.3852
ARHGAP31|57514	894.9442	ARHGAP31|57514	721.9644
ARHGAP32|9743	1242.285	ARHGAP32|9743	1161.6396
ARHGAP33|115703	73.8674	ARHGAP33|115703	69.6056
lowly_expressed	lowly_expressed	ARHGAP36|158763	152.7456
ARHGAP39|80728	776.0998	ARHGAP39|80728	476.4114
ARHGAP42|143872	76.4938	ARHGAP42|143872	80.4331
ARHGAP4|393	195.9947	ARHGAP4|393	260.2475
ARHGAP5|394	1433.0269	ARHGAP5|394	1679.8144
ARHGAP6|395	52.8562	ARHGAP6|395	99.3813
ARHGAP8|23779	299.4452	ARHGAP8|23779	354.3194
ARHGAP9|64333	44.977	ARHGAP9|64333	51.8175
ARHGDIA|396	5287.262	ARHGDIA|396	4149.652
ARHGDIB|397	3837.1635	ARHGDIB|397	5291.9567
ARHGDIG|398	18.0565	lowly_expressed	lowly_expressed
ARHGEF10L|55160	720.2889	ARHGEF10L|55160	1046.017
ARHGEF10|9639	270.1904	ARHGEF10|9639	590.8739
ARHGEF11|9826	1231.4511	ARHGEF11|9826	1247.0998
ARHGEF12|23365	2779.0545	ARHGEF12|23365	3655.0657
ARHGEF15|22899	169.4025	ARHGEF15|22899	331.3998
ARHGEF16|27237	383.1254	ARHGEF16|27237	328.69300000000004
ARHGEF17|9828	1121.1425	ARHGEF17|9828	1203.0162
ARHGEF18|23370	558.109	ARHGEF18|23370	681.7479
ARHGEF19|128272	478.6605	ARHGEF19|128272	552.5909
ARHGEF1|9138	902.8234	ARHGEF1|9138	921.1137
ARHGEF2|9181	1939.2646	ARHGEF2|9181	1841.8407
lowly_expressed	lowly_expressed	ARHGEF33|100271715	10.0541
ARHGEF35|445328	594.2219	ARHGEF35|445328	1521.6551
ARHGEF37|389337	1485.2265	ARHGEF37|389337	2468.2908
ARHGEF38|54848	44.6487	ARHGEF38|54848	34.4161
ARHGEF3|50650	454.6947	ARHGEF3|50650	841.454
ARHGEF4|50649	72.5542	ARHGEF4|50649	154.2923
ARHGEF5|7984	343.0729	ARHGEF5|7984	616.0093
ARHGEF6|9459	834.8654	ARHGEF6|9459	1216.164
ARHGEF7|8874	1026.5923	ARHGEF7|8874	1387.471
ARHGEF9|23229	571.8976	ARHGEF9|23229	910.6729
ARID1A|8289	3226.1983	ARID1A|8289	2312.8384
ARID1B|57492	1036.1129	ARID1B|57492	1790.0232
ARID2|196528	730.7945	ARID2|196528	658.9327
ARID3A|1820	48.5883	ARID3A|1820	20.8817
ARID3B|10620	27.5772	ARID3B|10620	81.5932
ARID4A|5926	272.8168	ARID4A|5926	517.4014
ARID4B|51742	718.0236	ARID4B|51742	940.1547
ARID5A|10865	308.2731	ARID5A|10865	2415.3132
ARID5B|84159	759.6848	ARID5B|84159	2464.0371
ARIH1|25820	1277.0847	ARIH1|25820	1728.925
ARIH2|10425	1422.4557	ARIH2|10425	1788.6659
ARL10|285598	19.0414	ARL10|285598	22.8152
ARL11|115761	15.7584	ARL11|115761	33.6427
ARL13B|200894	235.71900000000002	ARL13B|200894	232.4053
ARL15|54622	360.4728	ARL15|54622	358.082
ARL16|339231	441.2344	ARL16|339231	516.628
ARL17A|51326	63.5817	ARL17A|51326	90.23200000000001
lowly_expressed	lowly_expressed	ARL17B|641522	8.0742
ARL1|400	4375.2462	ARL1|400	2865.4292
ARL2BP|23568	2021.6678	ARL2BP|23568	1364.2691
ARL2|402	1278.0696	ARL2|402	1209.2034
ARL3|403	822.7183	ARL3|403	639.9845
ARL4A|10124	321.0768	ARL4A|10124	1264.8879
ARL4C|10123	1904.4649	ARL4C|10123	1699.536
ARL4D|379	101.7728	ARL4D|379	158.1593
ARL5A|26225	703.8739	ARL5A|26225	468.6775
ARL5B|221079	132.63299999999998	ARL5B|221079	83.9134
ARL6IP1|23204	9158.5686	ARL6IP1|23204	5322.5058
ARL6IP4|51329	3082.0749	ARL6IP4|51329	2719.2575
ARL6IP5|10550	4406.1064	ARL6IP5|10550	4764.8879
ARL6IP6|151188	310.2429	ARL6IP6|151188	281.1292
ARL6|84100	58.7656	ARL6|84100	53.3643
ARL8A|127829	1699.2777	ARL8A|127829	1338.7471
ARL8B|55207	3139.8555	ARL8B|55207	1861.1756
ARL9|132946	7.2226	ARL9|132946	13.5344
ARMC10|83787	803.2108	ARMC10|83787	641.0363
ARMC1|55156	2624.0972	ARMC1|55156	1141.9180000000001
ARMC2|84071	37.4261	ARMC2|84071	27.4555
lowly_expressed	lowly_expressed	ARMC4|55130	13.9211
ARMC5|79798	282.6658	ARMC5|79798	284.2227
ARMC6|93436	531.1884	ARMC6|93436	567.6721
ARMC7|79637	342.7446	ARMC7|79637	323.6659
ARMC8|25852	827.3145	ARMC8|25852	735.8855
ARMC9|80210	349.3106	ARMC9|80210	196.4424
ARMCX1|51309	1484.5699	ARMCX1|51309	1061.0982
ARMCX2|9823	356.8615	ARMCX2|9823	680.5878
ARMCX3|51566	1821.7334	ARMCX3|51566	1703.4029
ARMCX5|64860	326.3296	ARMCX5|64860	485.6922
ARMCX6|54470	343.0729	ARMCX6|54470	334.1067
ARNT2|9915	278.0696	ARNT2|9915	423.4339
ARNTL2|56938	20.0263	ARNTL2|56938	19.3349
ARNTL|406	160.5384	ARNTL|406	215.0039
ARNT|405	1452.0683	ARNT|405	1394.4316
ARPC1A|10552	2187.9908	ARPC1A|10552	2657.4942
ARPC1B|10095	3277.5378	ARPC1B|10095	1725.7231
ARPC2|10109	5812.2127	ARPC2|10109	3843.7742
ARPC3|10094	7732.7643	ARPC3|10094	4671.307
ARPC4|10093	2962.6362	ARPC4|10093	2947.0224
ARPC5L|81873	755.7452	ARPC5L|81873	694.8956
ARPC5|10092	4023.6376	ARPC5|10092	2813.6118
ARPM1|84517	27.5772	ARPM1|84517	33.6427
ARPP19|10776	2988.8378	ARPP19|10776	2808.5847
ARRB1|408	711.7531	ARRB1|408	1262.5677
ARRB2|409	451.0834	ARRB2|409	575.7927
ARRDC1|92714	1499.0151	ARRDC1|92714	1037.5097
ARRDC2|27106	392.3178	ARRDC2|27106	997.6798
ARRDC3|57561	1624.7538	ARRDC3|57561	4421.5004
ARRDC4|91947	303.0204	ARRDC4|91947	526.6821
ARSA|410	983.9133	ARSA|410	618.7162
ARSB|411	625.0821	ARSB|411	179.4277
ARSD|414	2027.5772	ARSD|414	2681.7479
ARSE|415	128.6934	ARSE|415	35.5762
ARSG|22901	298.7525	ARSG|22901	233.5654
ARSI|340075	321.7334	ARSI|340075	25.1353
ARSJ|79642	98.8181	ARSJ|79642	194.5089
ARSK|153642	143.1385	ARSK|153642	108.2753
ART1|417	6.566	ART1|417	7.3473
lowly_expressed	lowly_expressed	ART4|420	15.8546
ART5|116969	8.5358	ART5|116969	44.4702
ARTN|9048	86.3427	ARTN|9048	31.7092
ARV1|64801	543.9921	ARV1|64801	536.7363
ARVCF|421	185.1609	ARVCF|421	483.37199999999996
AR|367	305.6467	AR|367	266.4346
AS3MT|57412	20.3546	AS3MT|57412	150.116
ASAH1|427	9272.1602	ASAH1|427	5812.4517
ASAH2B|653308	17.0716	ASAH2B|653308	8.5073
ASAM|79827	299.4091	ASAM|79827	348.0278
ASAP1|50807	1645.4366	ASAP1|50807	800.4639999999999
ASAP2|8853	303.0204	ASAP2|8853	503.0936
ASAP3|55616	1505.5811	ASAP3|55616	1128.7703
ASB13|79754	1671.3723	ASB13|79754	1344.9343
ASB14|142686	7.8792	ASB14|142686	11.6009
ASB16|92591	48.9691	ASB16|92591	40.1276
ASB1|51665	360.3677	ASB1|51665	513.7548
ASB2|51676	6.2377	ASB2|51676	32.8693
ASB3|51130	173.3421	ASB3|51130	274.942
ASB6|140459	761.6907	ASB6|140459	838.5422
ASB7|140460	387.7216	ASB7|140460	470.611
ASB8|140461	863.7557	ASB8|140461	964.4238
lowly_expressed	lowly_expressed	ASB9|140462	14.3078
ASCC1|51008	744.9114	ASCC1|51008	516.628
ASCC2|84164	1138.8707	ASCC2|84164	1256.3805
ASCC3|10973	806.9599	ASCC3|10973	755.9938
ASCL1|429	146.7498	ASCL1|429	196.4424
ASCL2|430	1026.9206	ASCL2|430	788.4764
ASF1A|25842	416.61199999999997	ASF1A|25842	541.3766
ASF1B|55723	345.6993	ASF1B|55723	154.2923
lowly_expressed	lowly_expressed	ASGR1|432	15.4679
ASH1L|55870	2160.4334	ASH1L|55870	2208.7548
ASH2L|9070	2109.3237	ASH2L|9070	1730.4718
ASL|435	910.046	ASL|435	755.2204
ASMTL|8623	584.3729	ASMTL|8623	993.4261
ASNA1|439	1550.8864	ASNA1|439	1255.2204
ASNSD1|54529	1368.6802	ASNSD1|54529	1316.7053
ASNS|440	232.7643	ASNS|440	313.9985
lowly_expressed	lowly_expressed	ASPA|443	22.0418
ASPHD1|253982	11.8188	ASPHD1|253982	30.5491
ASPHD2|57168	55.4826	ASPHD2|57168	28.6156
ASPH|444	1936.3559	ASPH|444	4016.9644
ASPM|259266	269.5338	ASPM|259266	120.6497
ASPN|54829	6826.6579	ASPN|54829	147.7185
ASPRV1|151516	38.8969	ASPRV1|151516	87.7456
ASPSCR1|79058	559.4222	ASPSCR1|79058	404.4857
ASRGL1|80150	156.9271	ASRGL1|80150	177.4942
ASS1|445	2188.7722	ASS1|445	3093.5808
ASTE1|28990	193.2239	ASTE1|28990	223.3488
ASTL|431705	9.1924	ASTL|431705	10.0541
ASTN1|460	8.2075	ASTN1|460	35.9629
ASTN2|23245	324.0315	ASTN2|23245	350.7347
ASXL1|171023	1214.7078	ASXL1|171023	1796.9838
ASXL2|55252	765.5942	ASXL2|55252	587.3937
lowly_expressed	lowly_expressed	ASXL3|80816	17.0147
ATAD1|84896	1012.4754	ATAD1|84896	955.5298
ATAD2B|54454	282.9941	ATAD2B|54454	236.2722
ATAD2|29028	2461.589	ATAD2|29028	1029.389
ATAD3A|55210	419.2383	ATAD3A|55210	414.5398
ATAD3B|83858	59.0939	ATAD3B|83858	112.529
ATAD3C|219293	137.8858	ATAD3C|219293	237.81900000000002
ATAD5|79915	82.7315	ATAD5|79915	57.2312
ATE1|11101	258.0433	ATE1|11101	212.297
ATF1|466	421.8647	ATF1|466	438.1284
ATF2|1386	452.7249	ATF2|1386	397.9118
ATF3|467	400.5253	ATF3|467	1663.9598
ATF4|468	7359.4879	ATF4|468	6717.7108
ATF5|22809	801.0506	ATF5|22809	850.3480000000001
ATF6B|1388	2590.2823	ATF6B|1388	2254.4818
ATF6|22926	1788.2469	ATF6|22926	1363.4957
ATF7IP2|80063	56.7958	ATF7IP2|80063	54.5244
ATF7IP|55729	824.3598	ATF7IP|55729	643.0781
ATF7|11016	1053.8969	ATF7|11016	1501.628
ATG10|83734	77.1504	ATG10|83734	114.4625
ATG12|9140	609.9803	ATG12|9140	467.1307
ATG16L1|55054	567.3014	ATG16L1|55054	648.4919
ATG16L2|89849	204.7078	ATG16L2|89849	243.3295
ATG2A|23130	550.2298	ATG2A|23130	678.6543
ATG2B|55102	1040.3808	ATG2B|55102	914.5398
ATG3|64422	909.7177	ATG3|64422	874.71
