gene_id	TCGA-BH-A0B8-01A-21R-A056-07	gene_id	TCGA-BH-A0B8-11A-41R-A089-07
ALKBH2|121642	503.2503	ALKBH2|121642	138.8524
ALKBH3|221120	482.5877	ALKBH3|221120	304.9028
ALKBH4|54784	141.0111	ALKBH4|54784	151.7213
ALKBH5|54890	3143.8086	ALKBH5|54890	1947.1311
ALKBH6|84964	121.2209	ALKBH6|84964	62.5075
ALKBH7|84266	1172.2611	ALKBH7|84266	419.4203
ALKBH8|91801	276.4204	ALKBH8|91801	223.7862
lowly_expressed	lowly_expressed	ALK|238	7.6345
ALMS1P|200420	17.4485	lowly_expressed	lowly_expressed
ALMS1|7840	1121.2932	ALMS1|7840	765.3585
ALOX12|239	12.8568	ALOX12|239	6.202999999999999
ALOX15B|247	21.1218	lowly_expressed	lowly_expressed
ALOX15|246	13.7751	lowly_expressed	lowly_expressed
ALOX5AP|241	236.0134	ALOX5AP|241	237.6238
ALOX5|240	169.4337	ALOX5|240	99.7256
ALPK1|80216	160.7095	ALPK1|80216	399.8569
ALPK2|115701	50.0495	ALPK2|115701	8.5888
ALPK3|57538	184.5864	ALPK3|57538	4482.8820000000005
ALPL|249	164.3829	ALPL|249	487.6536
ALS2CL|259173	78.9772	ALS2CL|259173	375.0447
lowly_expressed	lowly_expressed	ALS2CR11|151254	8.1117
lowly_expressed	lowly_expressed	ALS2CR12|130540	8.1117
ALS2CR4|65062	359.9893	ALS2CR4|65062	595.9680000000001
ALS2CR8|79800	127.1901	ALS2CR8|79800	156.5072
ALS2|57679	772.7832	ALS2|57679	666.11
lowly_expressed	lowly_expressed	ALX1|8092	8.1117
ALX3|257	7.3467	ALX3|257	20.5177
lowly_expressed	lowly_expressed	ALX4|60529	5.2487
AMACR|23600	1042.316	AMACR|23600	383.6335
AMBRA1|55626	1139.2008	AMBRA1|55626	695.6937
AMD1|262	1490.4705	AMD1|262	1108.9109
AMDHD1|144193	12.8568	lowly_expressed	lowly_expressed
AMDHD2|51005	158.4137	AMDHD2|51005	130.2636
AMFR|267	7785.687	AMFR|267	3072.4084
AMHR2|269	8.7242	lowly_expressed	lowly_expressed
AMICA1|120425	49.5904	AMICA1|120425	126.4464
AMIGO1|57463	140.9652	AMIGO1|57463	305.3799
AMIGO2|347902	165.3012	AMIGO2|347902	737.2063
AMIGO3|386724	24.336	AMIGO3|386724	57.2587
AMMECR1L|83607	776.9157	AMMECR1L|83607	1093.6419
AMMECR1|9949	168.0562	AMMECR1|9949	130.2636
AMN1|196394	466.5167	AMN1|196394	138.8524
AMOTL1|154810	479.3735	AMOTL1|154810	2642.0136
AMOTL2|51421	1120.8339999999998	AMOTL2|51421	8489.0851
AMOT|154796	949.5636	AMOT|154796	856.0181
AMPD2|271	521.6172	AMPD2|271	389.8366
AMPD3|272	100.0991	AMPD3|272	176.5478
AMPH|273	22.0402	AMPH|273	41.5126
AMT|275	35.3561	AMT|275	155.0757
AMY2B|280	7.3605	AMY2B|280	314.5366
AMZ1|155185	8.7242	lowly_expressed	lowly_expressed
AMZ2P1|201283	282.3896	AMZ2P1|201283	283.4308
AMZ2|51321	2523.1393	AMZ2|51321	1806.036
ANAPC10|10393	80.8139	ANAPC10|10393	104.4972
ANAPC11|51529	892.1674	ANAPC11|51529	721.9373
ANAPC13|25847	1045.6312	ANAPC13|25847	1028.8393
ANAPC16|119504	1874.3321	ANAPC16|119504	2834.7847
ANAPC1|64682	1056.0911	ANAPC1|64682	791.1249
ANAPC2|29882	339.7858	ANAPC2|29882	469.5217
ANAPC4|29945	227.2892	ANAPC4|29945	526.7804
ANAPC5|51433	3111.7953	ANAPC5|51433	2185.3752
ANAPC7|51434	1396.7952	ANAPC7|51434	744.3636
ANGEL1|23357	1053.7952	ANGEL1|23357	459.5014
ANGEL2|90806	920.6359	ANGEL2|90806	667.5415
ANGPT1|284	36.7336	ANGPT1|284	2299.8926
ANGPT2|285	191.4739	ANGPT2|285	320.1718
lowly_expressed	lowly_expressed	ANGPT4|51378	22.9035
ANGPTL1|9068	41.7845	ANGPTL1|9068	997.2564
ANGPTL2|23452	952.3186	ANGPTL2|23452	10475.0089
ANGPTL4|51129	117.5475	ANGPTL4|51129	1981.6295
lowly_expressed	lowly_expressed	ANGPTL5|253935	23.8578
lowly_expressed	lowly_expressed	ANGPTL7|10218	15.7462
ANG|283	674.9983	ANG|283	592.6757
ANK1|286	772.7832	ANK1|286	50.1014
ANK2|287	142.3427	ANK2|287	1644.2801
ANK3|288	1185.1178	ANK3|288	184.1823
ANKAR|150709	33.0602	ANKAR|150709	51.5329
ANKDD1A|348094	16.5301	ANKDD1A|348094	525.8261
ANKFY1|51479	2401.4592	ANKFY1|51479	2269.3546
ANKHD1-EIF4EBP3|404734	721.0714	ANKHD1-EIF4EBP3|404734	644.4662
ANKHD1|54882	4953.6319	ANKHD1|54882	2256.0515
ANKH|56172	743.3963	ANKH|56172	1609.4477
ANKIB1|54467	1124.5074	ANKIB1|54467	1787.9041
ANKK1|255239	11.9384	lowly_expressed	lowly_expressed
ANKLE1|126549	8.2651	lowly_expressed	lowly_expressed
ANKLE2|23141	1844.9452	ANKLE2|23141	1817.0106
ANKMY1|51281	169.8929	ANKMY1|51281	148.8727
ANKMY2|57037	424.7323	ANKMY2|57037	520.5774
ANKRA2|57763	394.4271	ANKRA2|57763	188.9538
ANKRD10|55608	557.1569	ANKRD10|55608	1031.9933
ANKRD11|29123	1393.2826	ANKRD11|29123	2351.5687
ANKRD12|23253	1345.8273	ANKRD12|23253	1359.895
ANKRD13A|88455	1154.8126	ANKRD13A|88455	859.8354
ANKRD13B|124930	429.324	ANKRD13B|124930	106.4058
ANKRD13C|81573	474.7818	ANKRD13C|81573	723.8459
ANKRD13D|338692	350.8059	ANKRD13D|338692	231.4207
ANKRD16|54522	472.4446	ANKRD16|54522	95.4312
ANKRD17|26057	2256.8207	ANKRD17|26057	2455.9227
ANKRD19|138649	13.7751	ANKRD19|138649	67.279
ANKRD20A3|441425	5.0509	ANKRD20A3|441425	29.5837
ANKRD20B|729171	7.3467	ANKRD20B|729171	20.9949
ANKRD22|118932	112.0375	lowly_expressed	lowly_expressed
ANKRD23|200539	16.5301	ANKRD23|200539	14.7918
ANKRD24|170961	28.4685	ANKRD24|170961	20.0406
ANKRD26|22852	395.3454	ANKRD26|22852	163.1874
ANKRD27|84079	964.7162	ANKRD27|84079	1075.0328
ANKRD28|23243	673.1433	ANKRD28|23243	819.2771
ANKRD29|147463	24.336	ANKRD29|147463	317.786
lowly_expressed	lowly_expressed	ANKRD30A|91074	31.0151
ANKRD30B|374860	71.1714	lowly_expressed	lowly_expressed
ANKRD31|256006	5.51	lowly_expressed	lowly_expressed
ANKRD32|84250	245.65599999999998	ANKRD32|84250	108.3144
lowly_expressed	lowly_expressed	ANKRD34A|284615	23.8578
lowly_expressed	lowly_expressed	ANKRD34C|390616	17.1776
ANKRD35|148741	34.8969	ANKRD35|148741	183.7051
ANKRD36BP1|84832	93.2115	ANKRD36BP1|84832	97.81700000000001
ANKRD36B|57730	45.917	ANKRD36B|57730	16.2233
ANKRD36|375248	214.4324	ANKRD36|375248	140.2839
ANKRD37|353322	38.7677	ANKRD37|353322	45.4921
ANKRD39|51239	88.1606	ANKRD39|51239	107.3601
ANKRD40|91369	1499.6493	ANKRD40|91369	5538.8286
ANKRD42|338699	225.4525	ANKRD42|338699	196.5883
ANKRD43|134548	30.3052	ANKRD43|134548	51.5329
ANKRD44|91526	235.5542	ANKRD44|91526	112.6089
ANKRD46|157567	510.5925	ANKRD46|157567	1219.8402
ANKRD49|54851	203.4123	ANKRD49|54851	187.5224
ANKRD50|57182	1371.5409	ANKRD50|57182	1055.9466
ANKRD52|283373	2203.0978	ANKRD52|283373	1361.3265
lowly_expressed	lowly_expressed	ANKRD53|79998	186.0909
ANKRD54|129138	538.1473	ANKRD54|129138	254.3242
lowly_expressed	lowly_expressed	ANKRD55|79722	7.1573
ANKRD56|345079	63.8246	ANKRD56|345079	7.6345
ANKRD57|65124	561.1058	ANKRD57|65124	433.7349
ANKRD58|347454	18.3668	lowly_expressed	lowly_expressed
ANKRD5|63926	1127.7216	ANKRD5|63926	221.4005
ANKRD6|22881	153.9781	ANKRD6|22881	282.4574
ANKRD9|122416	31.6827	ANKRD9|122416	105.4515
ANKS1A|23294	1000.5315	ANKS1A|23294	1227.7228
ANKS1B|56899	709.8769	ANKS1B|56899	20.9949
ANKS3|124401	123.5167	ANKS3|124401	117.8576
ANKS6|203286	63.3655	ANKS6|203286	464.7501
ANKZF1|55139	508.3012	ANKZF1|55139	431.3492
ANLN|54443	359.9893	ANLN|54443	13.3604
ANO10|55129	587.7376	ANO10|55129	1188.596
ANO1|55107	1426.6413	ANO1|55107	1007.2766
ANO2|57101	12.8568	ANO2|57101	169.8676
ANO3|63982	5.51	ANO3|63982	348.324
ANO4|121601	11.4793	ANO4|121601	26.7207
ANO5|203859	22.4993	ANO5|203859	59.6445
ANO6|196527	1474.395	ANO6|196527	16375.0447
ANO7|50636	21.581	lowly_expressed	lowly_expressed
ANO8|57719	310.3989	ANO8|57719	263.8674
ANO9|338440	101.0174	lowly_expressed	lowly_expressed
ANP32A|8125	3120.0603	ANP32A|8125	2529.8819
ANP32B|10541	2193.9144	ANP32B|10541	3554.3362
ANP32E|81611	462.8434	ANP32E|81611	877.013
ANPEP|290	1276.9518	ANPEP|290	696.648
ANTXR1|84168	3226.5878	ANTXR1|84168	3391.1488
ANTXR2|118429	387.9987	ANTXR2|118429	5257.7836
ANUBL1|93550	577.6359	ANUBL1|93550	158.4158
ANXA11|311	5171.1728	ANXA11|311	5851.843000000001
ANXA1|301	1856.8836	ANXA1|301	21542.6458
ANXA2P1|303	38.1111	ANXA2P1|303	174.162
ANXA2P2|304	2390.8983	ANXA2P2|304	9122.2713
lowly_expressed	lowly_expressed	ANXA2P3|305	9.5431
ANXA2|302	9476.351	ANXA2|302	27260.8851
ANXA3|306	69.3347	ANXA3|306	1283.55
ANXA4|307	1492.3026	ANXA4|307	1102.2307
ANXA5|308	3477.2946	ANXA5|308	21873.315
ANXA6|309	4679.8609	ANXA6|309	20212.3345
ANXA7|310	2980.4726	ANXA7|310	3783.3711
ANXA8L2|244	53.2637	ANXA8L2|244	22.9035
ANXA8|653145	219.9424	ANXA8|653145	74.9135
ANXA9|8416	1172.2611	ANXA9|8416	24.335
AOAH|313	62.9063	AOAH|313	52.9643
AOC2|314	10.1017	AOC2|314	248.5984
AOC3|8639	970.2263	AOC3|8639	52640.3436
AOX1|316	179.5355	AOX1|316	1219.134
AP1AR|55435	556.0549	AP1AR|55435	344.9839
AP1B1|162	3274.8006	AP1B1|162	1895.2642
AP1G1|164	2107.5904	AP1G1|164	2128.5936
AP1G2|8906	1745.1170000000002	AP1G2|8906	179.1292
AP1M1|8907	862.7805	AP1M1|8907	1890.0155
AP1M2|10053	2354.6239	AP1M2|10053	25.7664
AP1S1|1174	723.1928	AP1S1|1174	316.3545
AP1S2|8905	219.0241	AP1S2|8905	636.5263
AP1S3|130340	83.5689	AP1S3|130340	6.6802
AP2A1|160	2595.0821	AP2A1|160	2212.6112
AP2A2|161	884.8206	AP2A2|161	1953.0001
AP2B1|163	17221.631	AP2B1|163	4954.3123
AP2M1|1173	7158.9199	AP2M1|1173	5212.9309
AP2S1|1175	1016.6024	AP2S1|1175	851.7237
AP3B1|8546	1387.6118	AP3B1|8546	1430.5141
AP3B2|8120	811.3534	AP3B2|8120	8.1117
AP3D1|8943	4044.3696	AP3D1|8943	2493.618
AP3M1|26985	2355.5422	AP3M1|26985	1843.7314
AP3M2|10947	1299.4512	AP3M2|10947	360.73
AP3S1|1176	528.5047	AP3S1|1176	1036.3832
AP3S2|10239	1088.8161	AP3S2|10239	2668.7725
AP4B1|10717	354.1441	AP4B1|10717	292.6446
AP4E1|23431	292.0321	AP4E1|23431	403.1969
AP4M1|9179	203.1873	AP4M1|9179	212.3345
AP4S1|11154	95.5074	AP4S1|11154	55.3501
APAF1|317	581.3093	APAF1|317	436.5979
APBA1|320	168.9746	APBA1|320	307.2886
APBA2|321	44.9987	APBA2|321	52.4872
APBA3|9546	163.9237	APBA3|9546	147.9184
APBB1IP|54518	175.403	APBB1IP|54518	1942.9798
APBB1|322	385.2437	APBB1|322	650.841
APBB2|323	1906.0148	APBB2|323	5351.7834
APBB3|10307	275.0428	APBB3|10307	171.2991
APC2|10297	73.5728	APC2|10297	5.8022
APCDD1L|164284	11.4793	APCDD1L|164284	42.9441
APCDD1|147495	302.1339	APCDD1|147495	2662.0542
APC|324	1522.6078	APC|324	1279.2556
APEH|327	2060.2959	APEH|327	1188.1188
APEX1|328	4375.4312	APEX1|328	2429.202
APEX2|27301	703.4485	APEX2|27301	235.238
APH1A|51107	4355.6869	APH1A|51107	2539.9022
APH1B|83464	657.9906	APH1B|83464	540.1408
API5|8539	2659.972	API5|8539	2255.9943
APIP|51074	420.0579	APIP|51074	848.5268
APITD1|378708	206.025	APITD1|378708	100.8804
APLF|200558	32.6011	APLF|200558	111.1774
APLNR|187	966.5529	APLNR|187	3039.0075
APLN|8862	274.5837	APLN|8862	102.5886
APLP1|333	3051.1848	APLP1|333	18.6091
APLP2|334	7750.7901	APLP2|334	13883.3353
APOA1BP|128240	4287.2705	APOA1BP|128240	1043.5405
APOB48R|55911	991.8073	APOB48R|55911	46.7613
APOBEC3A|200315	18.826	APOBEC3A|200315	6.202999999999999
APOBEC3B|9582	503.2503	APOBEC3B|9582	11.4517
APOBEC3C|27350	232.34	APOBEC3C|27350	209.4715
APOBEC3D|140564	120.3025	APOBEC3D|140564	47.7156
APOBEC3F|200316	352.6426	APOBEC3F|200316	48.6699
APOBEC3G|60489	168.0562	APOBEC3G|60489	108.3144
APOB|338	13.3159	APOB|338	3219.3725
APOC1|341	652.9398	APOC1|341	219.96900000000002
APOC2|344	45.917	lowly_expressed	lowly_expressed
APOD|347	739.2637	APOD|347	12711.917
APOE|348	2799.1005	APOE|348	8486.6993
APOL1|8542	665.7965	APOL1|8542	1166.6468
APOL2|23780	587.7376	APOL2|23780	548.2524
APOL3|80833	437.589	APOL3|80833	1584.6356
APOL4|80832	161.6278	APOL4|80832	358.8214
APOL6|80830	1873.8729	APOL6|80830	9155.6722
APOLD1|81575	326.4699	APOLD1|81575	2465.9429999999998
APOM|55937	24.336	APOM|55937	51.5329
APOOL|139322	210.75900000000001	APOOL|139322	304.4256
APOO|79135	345.2959	APOO|79135	121.1977
APPBP2|10513	1634.6453	APPBP2|10513	1742.0971
APPL1|26060	1653.0121	APPL1|26060	1631.3969
APPL2|55198	1057.9277	APPL2|55198	1191.9361
APP|351	13325.1142	APP|351	13987.8325
APRT|353	1392.2035	APRT|353	798.7594
APTX|54840	436.2115	APTX|54840	394.6081
AQP11|282679	91.3748	AQP11|282679	29.1065
AQP1|358	2421.6627	AQP1|358	17350.9722
AQP2|359	12.3976	lowly_expressed	lowly_expressed
AQP3|360	158.4137	AQP3|360	103.5429
AQP4|361	8.7242	AQP4|361	9.5431
AQP5|362	15.6118	AQP5|362	6.202999999999999
AQP6|363	11.4793	lowly_expressed	lowly_expressed
AQP7P1|375719	6.4284	AQP7P1|375719	1756.4118
lowly_expressed	lowly_expressed	AQP7P3|441432	253.8471
AQP7|364	61.0696	AQP7|364	6033.6395
AQP9|366	16.070999999999998	AQP9|366	17.1776
AQPEP|206338	9.1834	AQPEP|206338	1206.9856
AQR|9716	881.1473	AQR|9716	1019.6827
ARAF|369	1508.3735	ARAF|369	1355.6006
ARAP1|116985	2096.0974	ARAP1|116985	2120.4199
ARAP2|116984	72.5489	ARAP2|116984	99.7256
ARAP3|64411	416.4672	ARAP3|64411	1266.8496
ARCN1|372	4467.2652	ARCN1|372	5011.571
ARC|23237	62.4471	ARC|23237	25.2893
lowly_expressed	lowly_expressed	AREG|374	26.7207
ARF1|375	10923.6549	ARF1|375	6832.8761
ARF3|377	7936.7539	ARF3|377	3428.3669
ARF4|378	3256.4338	ARF4|378	3572.9452
ARF5|381	2440.4887	ARF5|381	1198.6162
ARF6|382	4077.889	ARF6|382	1949.66
ARFGAP1|55738	1116.2423	ARFGAP1|55738	650.841
ARFGAP2|84364	2144.324	ARFGAP2|84364	2010.2589
ARFGAP3|26286	1717.2959	ARFGAP3|26286	821.1857
ARFGEF1|10565	5129.5353	ARFGEF1|10565	1407.6106
ARFGEF2|10564	2362.889	ARFGEF2|10564	2045.0913
ARFIP1|27236	588.656	ARFIP1|27236	846.475
ARFIP2|23647	1052.4177	ARFIP2|23647	532.9834
ARFRP1|10139	392.5904	ARFRP1|10139	542.0494
ARG2|384	163.8273	ARG2|384	461.3814
ARGLU1|55082	729.6212	ARGLU1|55082	1733.9854
ARHGAP10|79658	84.0281	ARHGAP10|79658	1254.4435
ARHGAP11A|9824	306.2664	ARHGAP11A|9824	51.0557
ARHGAP11B|89839	22.9585	ARHGAP11B|89839	6.2698
ARHGAP12|94134	298.4605	ARHGAP12|94134	929.023
ARHGAP15|55843	39.0295	ARHGAP15|55843	64.4161
ARHGAP17|55114	1012.9291	ARHGAP17|55114	1620.4223
ARHGAP18|93663	551.004	ARHGAP18|93663	711.4398
ARHGAP19|84986	428.9658	ARHGAP19|84986	335.4408
ARHGAP1|392	3574.6387	ARHGAP1|392	3808.1832
ARHGAP20|57569	29.3869	ARHGAP20|57569	1258.2608
ARHGAP21|57584	1806.3749	ARHGAP21|57584	5543.6001
ARHGAP22|58504	19.2851	ARHGAP22|58504	21.9492
ARHGAP23|57636	317.7457	ARHGAP23|57636	1055.9466
ARHGAP24|83478	91.834	ARHGAP24|83478	752.4752
ARHGAP25|9938	127.6493	ARHGAP25|9938	351.1869
ARHGAP26|23092	145.0977	ARHGAP26|23092	732.9118
ARHGAP27|201176	326.4699	ARHGAP27|201176	395.5624
ARHGAP28|79822	54.6412	ARHGAP28|79822	372.659
ARHGAP29|9411	394.8862	ARHGAP29|9411	3987.1168
ARHGAP30|257106	219.9424	ARHGAP30|257106	431.8263
ARHGAP31|57514	535.3923	ARHGAP31|57514	3770.0107
ARHGAP32|9743	3823.0496	ARHGAP32|9743	688.5363
ARHGAP33|115703	197.9023	ARHGAP33|115703	49.1471
ARHGAP39|80728	308.1031	ARHGAP39|80728	45.806999999999995
ARHGAP42|143872	28.9002	ARHGAP42|143872	537.755
ARHGAP4|393	790.2316	ARHGAP4|393	336.8722
ARHGAP5|394	556.5141	ARHGAP5|394	2705.9525
ARHGAP6|395	41.7845	ARHGAP6|395	201.3599
ARHGAP8|23779	430.7382	ARHGAP8|23779	28.6294
ARHGAP9|64333	48.2129	ARHGAP9|64333	64.4161
ARHGDIA|396	5845.6936	ARHGDIA|396	4514.8515
ARHGDIB|397	4470.0202	ARHGDIB|397	2048.9085
ARHGDIG|398	128.5263	ARHGDIG|398	38.8787
ARHGEF10L|55160	593.2477	ARHGEF10L|55160	754.8610000000001
ARHGEF10|9639	360.4485	ARHGEF10|9639	1586.5442
ARHGEF11|9826	1799.0282	ARHGEF11|9826	1528.3311
ARHGEF12|23365	5930.1809	ARHGEF12|23365	4999.6421
ARHGEF15|22899	246.5743	ARHGEF15|22899	1870.4521
ARHGEF16|27237	161.1687	ARHGEF16|27237	269.5932
ARHGEF17|9828	1577.249	ARHGEF17|9828	1960.6346
ARHGEF18|23370	907.32	ARHGEF18|23370	618.3944
ARHGEF19|128272	401.3146	ARHGEF19|128272	44.8527
ARHGEF1|9138	972.9813	ARHGEF1|9138	870.81
ARHGEF2|9181	2550.2303	ARHGEF2|9181	3125.8499
lowly_expressed	lowly_expressed	ARHGEF33|100271715	7.1573
ARHGEF35|445328	684.6225	ARHGEF35|445328	296.7911
ARHGEF37|389337	676.3575	ARHGEF37|389337	564.9529
ARHGEF3|50650	2997.9211	ARHGEF3|50650	539.1864
ARHGEF4|50649	40.8661	ARHGEF4|50649	587.8564
ARHGEF5|7984	455.4967	ARHGEF5|7984	242.3953
ARHGEF6|9459	2646.1969	ARHGEF6|9459	5896.6957
ARHGEF7|8874	713.5502	ARHGEF7|8874	3004.1751
ARHGEF9|23229	320.9598	ARHGEF9|23229	632.2319
ARID1A|8289	3278.0148	ARID1A|8289	2183.4665
ARID1B|57492	1509.751	ARID1B|57492	2029.3451
ARID2|196528	2158.5583	ARID2|196528	891.3277
ARID3A|1820	134.0776	ARID3A|1820	127.4007
ARID3B|10620	121.2209	ARID3B|10620	102.5886
ARID4A|5926	637.328	ARID4A|5926	952.4037
ARID4B|51742	1459.8852	ARID4B|51742	854.1095
ARID5A|10865	392.1312	ARID5A|10865	539.1864
ARID5B|84159	1173.6386	ARID5B|84159	3887.3911
ARIH1|25820	1638.7778	ARIH1|25820	2222.1162
ARIH2|10425	1099.6709	ARIH2|10425	1720.0573
ARL10|285598	12.3976	ARL10|285598	52.01
ARL11|115761	27.5502	ARL11|115761	26.7207
ARL13B|200894	143.7202	ARL13B|200894	215.6746
ARL15|54622	217.1874	ARL15|54622	399.3797
ARL16|339231	274.5837	ARL16|339231	413.6944
ARL17A|51326	221.7516	ARL17A|51326	69.7459
lowly_expressed	lowly_expressed	ARL17B|641522	5.8977
ARL1|400	3170.1099	ARL1|400	2216.3903
ARL2BP|23568	1232.8715	ARL2BP|23568	2320.4104
ARL2|402	869.0114	ARL2|402	1471.0629
ARL3|403	1038.6426	ARL3|403	450.9126
ARL4A|10124	94.1299	ARL4A|10124	577.8361
ARL4C|10123	448.6091	ARL4C|10123	440.4151
ARL4D|379	117.5475	ARL4D|379	237.1466
ARL5A|26225	654.7765	ARL5A|26225	1257.7836
ARL5B|221079	236.9317	ARL5B|221079	290.5881
ARL6IP1|23204	7211.7244	ARL6IP1|23204	5858.045999999999
ARL6IP4|51329	1559.8006	ARL6IP4|51329	1926.2794
ARL6IP5|10550	2219.1687	ARL6IP5|10550	7605.3919
ARL6IP6|151188	240.6051	ARL6IP6|151188	233.3294
ARL6|84100	56.9371	ARL6|84100	68.2333
ARL8A|127829	1186.0362	ARL8A|127829	1257.7836
ARL8B|55207	1545.5663	ARL8B|55207	2513.1814
ARL9|132946	10.1017	lowly_expressed	lowly_expressed
ARMC10|83787	468.9733	ARMC10|83787	674.0499
ARMC1|55156	653.8581	ARMC1|55156	869.3785
ARMC2|84071	34.4378	ARMC2|84071	56.3044
ARMC4|55130	91.834	lowly_expressed	lowly_expressed
ARMC5|79798	224.9933	ARMC5|79798	157.4615
ARMC6|93436	688.2132	ARMC6|93436	309.1972
ARMC7|79637	268.6145	ARMC7|79637	193.2482
ARMC8|25852	780.1299	ARMC8|25852	925.2058
ARMC9|80210	219.4833	ARMC9|80210	52.9643
ARMCX1|51309	535.3923	ARMCX1|51309	805.4396
ARMCX2|9823	173.5663	ARMCX2|9823	411.3086
ARMCX3|51566	1901.4231	ARMCX3|51566	2159.1316
ARMCX5|64860	422.4364	ARMCX5|64860	202.7914
ARMCX6|54470	293.4096	ARMCX6|54470	152.69
ARNT2|9915	1485.8742	ARNT2|9915	62.5075
ARNTL2|56938	69.7938	ARNTL2|56938	105.9287
ARNTL|406	113.415	ARNTL|406	102.1114
ARNT|405	1453.7323	ARNT|405	2463.08
ARPC1A|10552	1793.9773	ARPC1A|10552	2529.8819
ARPC1B|10095	963.7979	ARPC1B|10095	1247.2862
ARPC2|10109	3622.3923	ARPC2|10109	4133.6037
ARPC3|10094	3524.13	ARPC3|10094	2267.446
ARPC4|10093	1864.8364	ARPC4|10093	2442.4526
ARPC5L|81873	364.1218	ARPC5L|81873	492.4251
ARPC5|10092	1800.4057	ARPC5|10092	2290.8267
ARPM1|84517	54.1821	ARPM1|84517	69.1876
ARPP19|10776	3414.8475	ARPP19|10776	7154.0021
ARRB1|408	2011.1647	ARRB1|408	1380.4127
ARRB2|409	618.9612	ARRB2|409	579.7447
ARRDC1|92714	321.8782	ARRDC1|92714	296.7911
ARRDC2|27106	399.4779	ARRDC2|27106	402.2426
ARRDC3|57561	1246.6466	ARRDC3|57561	2461.1714
ARRDC4|91947	223.6158	ARRDC4|91947	901.8251
ARSA|410	456.8742	ARSA|410	506.2627
ARSB|411	263.5636	ARSB|411	319.2175
ARSD|414	4371.2987	ARSD|414	911.8454
ARSE|415	19.7443	lowly_expressed	lowly_expressed
ARSG|22901	958.747	ARSG|22901	88.2739
ARSI|340075	47.7537	ARSI|340075	9.5431
ARSJ|79642	29.3869	ARSJ|79642	49.6242
ARSK|153642	101.0174	ARSK|153642	140.7611
ART4|420	6.8876	ART4|420	70.142
ART5|116969	6.8876	ART5|116969	7.1573
ARTN|9048	184.5864	ARTN|9048	7.6345
ARV1|64801	771.8648	ARV1|64801	297.7454
ARVCF|421	149.6894	ARVCF|421	109.7459
ARX|170302	112.9558	lowly_expressed	lowly_expressed
AR|367	2200.3428	AR|367	611.7142
AS3MT|57412	711.9707	AS3MT|57412	123.1063
ASAH1|427	4741.8489	ASAH1|427	12156.0301
ASAH2B|653308	22.9585	ASAH2B|653308	10.4974
ASAH2|56624	24.336	lowly_expressed	lowly_expressed
ASAM|79827	215.8099	ASAM|79827	4961.4696
ASAP1|50807	1195.6788	ASAP1|50807	1688.1785
ASAP2|8853	1439.4979999999998	ASAP2|8853	1587.4985
ASAP3|55616	1442.2531	ASAP3|55616	819.7543
ASB13|79754	2731.1433	ASB13|79754	284.3851
ASB14|142686	9.6426	ASB14|142686	13.3604
ASB15|142685	6.4284	lowly_expressed	lowly_expressed
ASB16|92591	62.8145	ASB16|92591	6.202999999999999
ASB1|51665	325.0005	ASB1|51665	827.7466
ASB2|51676	14.2343	ASB2|51676	79.2079
ASB3|51130	230.9625	ASB3|51130	236.1923
ASB6|140459	367.6207	ASB6|140459	429.765
ASB7|140460	283.7671	ASB7|140460	440.4151
ASB8|140461	1021.6533	ASB8|140461	925.6829
ASB9|140462	61.0696	ASB9|140462	52.4872
ASCC1|51008	762.6814	ASCC1|51008	532.9834
ASCC2|84164	1719.1326	ASCC2|84164	1628.0568
ASCC3|10973	581.7684	ASCC3|10973	721.9373
ASCL1|429	150.1486	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	ASCL2|430	5.7259
ASF1A|25842	390.7537	ASF1A|25842	450.9126
ASF1B|55723	547.3307	ASF1B|55723	30.538
lowly_expressed	lowly_expressed	ASGR1|432	6.202999999999999
lowly_expressed	lowly_expressed	ASGR2|433	7.1573
ASH1L|55870	3721.9312	ASH1L|55870	3348.4719
ASH2L|9070	1848.1594	ASH2L|9070	1588.4528
ASL|435	882.0656	ASL|435	357.8671
ASMTL|8623	680.9492	ASMTL|8623	713.3103
ASNA1|439	1452.3548	ASNA1|439	885.6018
ASNSD1|54529	1142.8742	ASNSD1|54529	1054.0379
ASNS|440	580.8501	ASNS|440	172.2534
lowly_expressed	lowly_expressed	ASPA|443	263.8674
lowly_expressed	lowly_expressed	ASPG|374569	60.1217
ASPHD1|253982	1015.2249	lowly_expressed	lowly_expressed
ASPHD2|57168	156.577	ASPHD2|57168	33.8781
ASPH|444	1581.6846	ASPH|444	31901.515
ASPM|259266	297.5422	lowly_expressed	lowly_expressed
ASPN|54829	831.0977	ASPN|54829	937.6118
ASPRV1|151516	18.3668	ASPRV1|151516	113.5632
ASPSCR1|79058	414.6305	ASPSCR1|79058	241.44099999999997
ASRGL1|80150	28.9277	ASRGL1|80150	70.142
ASS1|445	657.0723	ASS1|445	6375.7605
ASTE1|28990	286.4854	ASTE1|28990	186.2197
lowly_expressed	lowly_expressed	ASTN1|460	10.4974
ASTN2|23245	1172.7202	ASTN2|23245	98.7713
ASXL1|171023	1907.8515	ASXL1|171023	2031.2537
ASXL2|55252	927.5235	ASXL2|55252	1082.1901
lowly_expressed	lowly_expressed	ASXL3|80816	15.269
ATAD1|84896	1354.0924	ATAD1|84896	1406.1792
