gene_id	TCGA-BH-A0H5-01A-21R-A115-07	gene_id	TCGA-BH-A0H5-11A-62R-A115-07
MLLT6|4302	4671.974	MLLT6|4302	5929.7881
MLL|4297	2275.5881	MLL|4297	3960.9472
MLPH|79083	4575.2606	MLPH|79083	3029.0818
MLST8|64223	657.6438	MLST8|64223	625.5796
MLXIPL|51085	18.8158	MLXIPL|51085	221.4375
MLXIP|22877	734.1942	MLXIP|22877	1143.7474
MLX|6945	962.4643	MLX|6945	949.194
MLYCD|23417	211.1138	MLYCD|23417	280.8475
MMAA|166785	330.4062	MMAA|166785	326.5476
MMAB|326625	422.2275	MMAB|326625	654.757
MMACHC|25974	196.4374	MMACHC|25974	204.4038
MMADHC|27249	1719.7681	MMADHC|27249	1815.1226
MMD|23531	313.0956	MMD|23531	685.9161
MMEL1|79258	28.6302	MMEL1|79258	12.5592
MME|4311	484.3198	MME|4311	4087.2455
MMGT1|93380	633.3413	MMGT1|93380	926.049
MMP11|4320	1656.9232	MMP11|4320	41.13
MMP12|4321	122.6793	MMP12|4321	7.8936
MMP13|4322	16.5579	lowly_expressed	lowly_expressed
MMP14|4323	3740.5897	MMP14|4323	4245.9493
MMP15|4324	271.3245	MMP15|4324	353.1367
MMP16|4325	39.137	MMP16|4325	158.7038
MMP17|4326	111.0135	MMP17|4326	80.1828
MMP19|4327	481.3093	MMP19|4327	415.0395
lowly_expressed	lowly_expressed	MMP23A|8511	9.14
MMP23B|8510	86.9292	MMP23B|8510	70.6273
MMP24|10893	211.8664	MMP24|10893	432.904
MMP25|64386	231.7171	MMP25|64386	56.9423
lowly_expressed	lowly_expressed	MMP27|64066	6.2318
MMP28|79148	29.729	MMP28|79148	146.6556
MMP2|4313	8424.2295	MMP2|4313	5645.616999999999
MMP3|4314	70.3713	MMP3|4314	10.8018
MMP7|4316	559.5832	MMP7|4316	2163.2738
MMP9|4318	4608.0001	MMP9|4318	160.7811
MMRN1|22915	125.6898	MMRN1|22915	277.5239
MMRN2|79812	1028.474	MMRN2|79812	1261.7366
MMS19|64210	1184.2692	MMS19|64210	1287.0794
MN1|4330	211.4901	MN1|4330	165.3511
MNAT1|4331	201.7058	MNAT1|4331	253.4275
MND1|84057	25.9659	MND1|84057	8.3091
MNDA|4332	541.52	MNDA|4332	92.23100000000001
MNS1|55329	99.3477	MNS1|55329	133.7765
MNT|4335	626.5676	MNT|4335	855.8371
lowly_expressed	lowly_expressed	MNX1|3110	7.8936
MOAP1|64112	888.4841	MOAP1|64112	1093.4774
MOB2|81532	452.3329	MOB2|81532	505.1932
MOBKL1A|92597	657.4256	MOBKL1A|92597	1127.1292
MOBKL1B|55233	1065.7294	MOBKL1B|55233	737.4325
MOBKL2A|126308	1924.4845	MOBKL2A|126308	744.0798
MOBKL2B|79817	340.5668	MOBKL2B|79817	976.7345
MOBKL2C|148932	565.9806	MOBKL2C|148932	559.0611
MOBKL3|25843	811.3392	MOBKL3|25843	1052.3473
MOCOS|55034	143.3767	MOCOS|55034	167.8438
MOCS1|4337	330.7524	MOCS1|4337	1342.1105
MOCS2|4338	681.8862	MOCS2|4338	657.6651
MOCS3|27304	270.9481	MOCS3|27304	231.4084
MOGAT2|80168	48.1686	MOGAT2|80168	33.6518
MOGS|7841	1152.6586	MOGS|7841	1031.1591
MON1A|84315	204.7164	MON1A|84315	132.1147
MON1B|22879	552.8095	MON1B|22879	677.607
MON2|23041	969.3923	MON2|23041	2001.2464
MORC2|22880	796.6628	MORC2|22880	1026.5891
MORC3|23515	911.8158	MORC3|23515	1426.2568
MORC4|79710	428.2486	MORC4|79710	514.3332
MORF4L1|10933	4065.7275	MORF4L1|10933	3645.2015
MORF4L2|9643	4013.7958	MORF4L2|9643	4629.4059
MORF4|10934	5.2684	lowly_expressed	lowly_expressed
MORN1|79906	99.3477	MORN1|79906	145.8247
MORN2|729967	237.8323	MORN2|729967	194.8484
MORN3|283385	44.7817	MORN3|283385	9.9709
MORN4|118812	107.2503	MORN4|118812	233.4857
MOSC1|64757	168.9663	MOSC1|64757	531.3668
MOSC2|54996	240.0902	MOSC2|54996	373.494
MOSPD1|56180	192.6742	MOSPD1|56180	246.3648
MOSPD2|158747	277.3455	MOSPD2|158747	367.2622
MOSPD3|64598	297.6666	MOSPD3|64598	261.7366
lowly_expressed	lowly_expressed	MOV10L1|54456	11.6327
MOV10|4343	1686.2759	MOV10|4343	889.9044
MOXD1|26002	276.2166	MOXD1|26002	62.7337
MPDU1|9526	1435.6489	MPDU1|9526	646.0324
MPDZ|8777	682.6388	MPDZ|8777	1539.2605
MPEG1|219972	3581.0314	MPEG1|219972	468.2177
MPG|4350	682.2625	MPG|4350	501.4541
MPHOSPH10|10199	765.8048	MPHOSPH10|10199	906.1072
MPHOSPH6|10200	194.1795	MPHOSPH6|10200	427.9186
MPHOSPH8|54737	1109.0058	MPHOSPH8|54737	1620.2742
MPHOSPH9|10198	235.19799999999998	MPHOSPH9|10198	147.4865
MPI|4351	731.9363	MPI|4351	651.8488
MPL|4352	8.279	MPL|4352	42.3764
MPND|84954	487.7067	MPND|84954	272.5384
MPO|4353	6.7737	MPO|4353	17.8646
MPP1|4354	561.4648	MPP1|4354	280.4321
MPP2|4355	108.7556	MPP2|4355	236.3939
MPP3|4356	37.2554	MPP3|4356	90.9846
MPP5|64398	692.7994	MPP5|64398	1236.3939
MPP6|51678	27.0948	MPP6|51678	77.2746
MPP7|143098	780.8575	MPP7|143098	1196.9256
MPPE1|65258	656.6729	MPPE1|65258	692.5634
lowly_expressed	lowly_expressed	MPPED1|758	18.2177
MPPED2|744	50.8028	MPPED2|744	290.8184
MPRIP|23164	1673.8575	MPRIP|23164	2417.5322
MPST|4357	441.4197	MPST|4357	601.9942
MPV17L2|84769	223.5322	MPV17L2|84769	143.3319
MPV17L|255027	86.1766	MPV17L|255027	302.8666
MPV17|4358	710.8626	MPV17|4358	541.3378
MPZL1|9019	3491.0916	MPZL1|9019	5975.4882
MPZL2|10205	205.0927	MPZL2|10205	1103.4483
MPZL3|196264	39.137	MPZL3|196264	110.0956
MPZ|4359	12.4185	MPZ|4359	19.9418
MR1|3140	361.2642	MR1|3140	220.6066
MRAP2|112609	21.0737	MRAP2|112609	131.2838
MRAP|56246	6.3296	MRAP|56246	71.9734
MRAS|22808	608.5044	MRAS|22808	1617.7815
MRC1|4360	479.0514	MRC1|4360	151.2256
MRC2|9902	1762.6682	MRC2|9902	2262.9829999999997
MRE11A|4361	436.5276	MRE11A|4361	790.1953
MREG|55686	1097.8556	MREG|55686	1176.0698
MRFAP1L1|114932	1771.6998	MRFAP1L1|114932	1581.2214
MRFAP1|93621	6325.134	MRFAP1|93621	5668.8824
MRGPRF|116535	91.445	MRGPRF|116535	262.5675
lowly_expressed	lowly_expressed	MRGPRX3|117195	10.3864
MRI1|84245	477.5461	MRI1|84245	751.558
MRM1|79922	128.3241	MRM1|79922	109.2646
MRO|83876	11.6658	MRO|83876	29.0818
MRP63|78988	702.7755	MRP63|78988	633.1408
MRPL10|124995	817.3603	MRPL10|124995	845.0353
MRPL11|65003	608.5044	MRPL11|65003	572.0814
MRPL12|6182	665.7045	MRPL12|6182	436.6431
MRPL13|28998	652.5335	MRPL13|28998	349.3976
MRPL14|64928	556.1963	MRPL14|64928	369.7549
MRPL15|29088	603.6123	MRPL15|29088	482.3432
MRPL16|54948	685.273	MRPL16|54948	505.6086
MRPL17|63875	941.5448	MRPL17|63875	444.1213
MRPL18|29074	572.7543	MRPL18|29074	457.4159
MRPL19|9801	1060.8373	MRPL19|9801	1130.8683
MRPL1|65008	337.5562	MRPL1|65008	296.2194
MRPL20|55052	1333.4036	MRPL20|55052	881.9069
MRPL21|219927	442.1723	MRPL21|219927	469.8795
MRPL22|29093	369.1669	MRPL22|29093	307.0212
MRPL23|6150	511.4146	MRPL23|6150	261.3211
MRPL24|79590	1077.7715	MRPL24|79590	553.8014
MRPL27|51264	620.9228	MRPL27|51264	448.2759
MRPL28|10573	719.5179	MRPL28|10573	543.8305
MRPL2|51069	372.1774	MRPL2|51069	442.8749
MRPL30|51263	855.0032	MRPL30|51263	1002.8708
MRPL32|64983	624.3097	MRPL32|64983	689.6552
MRPL33|9553	380.08	MRPL33|9553	426.2568
MRPL34|64981	582.1622	MRPL34|64981	371.4167
MRPL35|51318	784.2444	MRPL35|51318	673.4524
MRPL36|64979	260.4113	MRPL36|64979	186.1238
MRPL37|51253	1288.509	MRPL37|51253	1007.4782
MRPL38|64978	716.688	MRPL38|64978	604.2376
MRPL39|54148	371.4248	MRPL39|54148	345.24300000000005
MRPL3|11222	1539.5123	MRPL3|11222	1264.6448
MRPL40|64976	535.8752	MRPL40|64976	453.2613
MRPL41|64975	482.4382	MRPL41|64975	357.2912
MRPL42P5|359821	10.7213	MRPL42P5|359821	7.499
MRPL42|28977	648.7703	MRPL42|28977	548.4005
MRPL43|84545	891.9049	MRPL43|84545	862.3432
MRPL44|65080	866.2814	MRPL44|65080	520.1496
MRPL45|84311	835.0471	MRPL45|84311	1055.671
MRPL46|26589	378.5748	MRPL46|26589	344.8276
MRPL47|57129	555.4437	MRPL47|57129	309.5139
MRPL48|51642	481.3093	MRPL48|51642	341.5039
MRPL49|740	1607.6257	MRPL49|740	1314.4994
MRPL4|51073	668.3388	MRPL4|51073	585.7914
MRPL50|54534	372.5537	MRPL50|54534	368.92400000000004
MRPL51|51258	1447.691	MRPL51|51258	948.4836
MRPL52|122704	385.3485	MRPL52|122704	241.3793
MRPL53|116540	531.3594	MRPL53|116540	287.0627
MRPL54|116541	556.5727	MRPL54|116541	404.2376
MRPL55|128308	413.1959	MRPL55|128308	321.5621
MRPL9|65005	1159.1538	MRPL9|65005	810.5899
MRPS10|55173	920.0948	MRPS10|55173	768.5916
MRPS11|64963	533.6173	MRPS11|64963	372.6631
MRPS12|6183	402.2827	MRPS12|6183	251.5455
MRPS14|63931	397.0143	MRPS14|63931	333.1948
MRPS15|64960	909.1816	MRPS15|64960	597.0087
MRPS16|51021	1614.9752	MRPS16|51021	1272.1811
MRPS17|51373	180.8729	MRPS17|51373	182.9123
MRPS18A|55168	620.5465	MRPS18A|55168	516.4105
MRPS18B|28973	1350.2249	MRPS18B|28973	1239.302
MRPS18C|51023	259.9635	MRPS18C|51023	246.7553
MRPS21|54460	1089.4373	MRPS21|54460	804.7362
MRPS22|56945	416.5828	MRPS22|56945	445.7831
MRPS23|51649	582.5385	MRPS23|51649	450.3531
MRPS24|64951	614.9018	MRPS24|64951	636.0615
MRPS25|64432	595.7849	MRPS25|64432	841.7989
MRPS26|64949	749.6232	MRPS26|64949	591.6078
MRPS27|23107	1594.0783	MRPS27|23107	1569.1732
MRPS28|28957	246.3032	MRPS28|28957	202.3598
MRPS2|51116	660.7748	MRPS2|51116	790.1329
MRPS30|10884	4304.3124	MRPS30|10884	452.8459
MRPS31|10240	405.2933	MRPS31|10240	454.9231
MRPS33|51650	518.941	MRPS33|51650	504.3623
MRPS34|65993	971.6502	MRPS34|65993	564.1878
MRPS35|60488	1319.3670000000002	MRPS35|60488	1095.5546
MRPS36|92259	342.4484	MRPS36|92259	273.7848
MRPS5|64969	643.5019	MRPS5|64969	572.4969
MRPS6|64968	521.2666	MRPS6|64968	465.9493
MRPS7|51081	1017.6812	MRPS7|51081	722.2102
MRPS9|64965	474.1593	MRPS9|64965	467.3868
MRRF|92399	418.4644	MRRF|92399	502.285
MRS2|57380	695.0573	MRS2|57380	618.6124
MRTO4|51154	720.2705	MRTO4|51154	695.4715
MRVI1|10335	293.9035	MRVI1|10335	702.9497
MS4A14|84689	117.5501	MS4A14|84689	19.9958
MS4A15|219995	133.5925	lowly_expressed	lowly_expressed
MS4A1|931	2485.573	MS4A1|931	34.0673
MS4A2|2206	68.1134	MS4A2|2206	14.5409
MS4A4A|51338	521.5752	MS4A4A|51338	105.5256
MS4A6A|64231	2029.1006	MS4A6A|64231	517.2414
MS4A7|58475	4192.4071	MS4A7|58475	435.7582
MSC|9242	233.6213	MSC|9242	24.2792
MSH2|4436	804.1892	MSH2|4436	1065.2264
MSH3|4437	580.3145	MSH3|4437	646.2734
MSH5|4439	117.9189	MSH5|4439	212.7835
MSH6|2956	1458.9805	MSH6|2956	1534.6905
MSI1|4440	23.708000000000002	MSI1|4440	92.23100000000001
MSI2|124540	401.5301	MSI2|124540	378.064
MSL1|339287	1652.0311	MSL1|339287	1973.4109
MSL2|55167	1118.7901	MSL2|55167	1286.2484
MSL3L2|151507	33.8685	MSL3L2|151507	98.4628
MSL3|10943	847.0893	MSL3|10943	559.2023
MSLN|10232	6.0211	MSLN|10232	19.5264
MSMB|4477	28.9764	MSMB|4477	31.1591
MSMP|692094	31.9869	MSMP|692094	40.7146
MSN|4478	11374.5538	MSN|4478	6027.8355
MSR1|4481	600.9780000000001	MSR1|4481	177.8147
MSRA|4482	209.9848	MSRA|4482	225.592
MSRB2|22921	479.80400000000003	MSRB2|22921	297.0503
MSRB3|253827	507.6515	MSRB3|253827	2142.0856
MST1P2|11209	38.7606	MST1P2|11209	266.3066
MST1P9|11223	13.5474	MST1P9|11223	90.1537
MST1R|4486	280.3561	MST1R|4486	250.1039
MST1|4485	63.5976	MST1|4485	239.30200000000002
MST4|51765	388.7353	MST4|51765	404.6531
lowly_expressed	lowly_expressed	MSTN|2660	13.71
MSTO1|55154	645.3157	MSTO1|55154	620.1246
MSTO2P|100129405	184.4404	MSTO2P|100129405	107.258
MSX1|4487	31.2343	MSX1|4487	38.6373
MSX2P1|55545	10.9132	lowly_expressed	lowly_expressed
MSX2|4488	384.9722	MSX2|4488	662.6506
MT1A|4489	10.9132	MT1A|4489	9.14
MT1E|4493	605.8702	MT1E|4493	1995.8455
MT1F|4494	76.3923	MT1F|4494	114.6656
MT1G|4495	22.579	MT1G|4495	61.4873
MT1L|4500	24.4606	MT1L|4500	59.4101
MT1M|4499	54.5659	MT1M|4499	143.3319
MT1X|4501	575.0122	MT1X|4501	3633.1533
MT2A|4502	2925.4874	MT2A|4502	4539.2605
MTA1|9112	875.313	MTA1|9112	1144.5783
MTA2|9219	2497.2388	MTA2|9219	1544.2459
MTA3|57504	1133.4664	MTA3|57504	1126.2983
MTAP|4507	500.8778	MTAP|4507	850.4362
MTBP|27085	80.1555	MTBP|27085	120.0665
MTCH1|23787	2962.7427	MTCH1|23787	3044.0382
MTCH2|23788	1757.7761	MTCH2|23788	960.9472
MTCP1NB|100272147	203.5874	MTCP1NB|100272147	222.123
MTCP1|4515	25.5895	MTCP1|4515	45.43
MTDH|92140	3435.3967	MTDH|92140	3143.3319
MTERFD1|51001	246.8639	MTERFD1|51001	258.8284
MTERFD2|130916	455.3434	MTERFD2|130916	568.3423
MTERFD3|80298	285.6245	MTERFD3|80298	618.6124
MTERF|7978	222.7796	MTERF|7978	319.0694
MTF1|4520	631.836	MTF1|4520	792.2725
MTF2|22823	636.7282	MTF2|22823	688.4088
MTFMT|123263	165.9557	MTFMT|123263	202.3265
MTFR1|9650	419.2433	MTFR1|9650	388.0681
MTG1|92170	558.8306	MTG1|92170	334.4412
MTHFD1L|25902	235.9507	MTHFD1L|25902	186.5393
MTHFD1|4522	1728.9465	MTHFD1|4522	1354.1629
MTHFD2L|441024	144.8143	MTHFD2L|441024	445.9867
MTHFD2|10797	1481.1832	MTHFD2|10797	746.5725
MTHFR|4524	1560.349	MTHFR|4524	719.0902
MTHFSD|64779	235.5744	MTHFSD|64779	432.0731
MTHFS|10588	282.9903	MTHFS|10588	245.9493
MTIF2|4528	764.2996	MTIF2|4528	946.8218
MTIF3|219402	738.3337	MTIF3|219402	715.4134
MTL5|9633	471.525	MTL5|9633	331.1176
MTM1|4534	387.9827	MTM1|4534	452.8459
MTMR10|54893	907.0667	MTMR10|54893	1407.8604
MTMR11|10903	362.3931	MTMR11|10903	304.113
MTMR12|54545	1173.356	MTMR12|54545	2155.3801
MTMR14|64419	1235.072	MTMR14|64419	724.9688
MTMR15|22909	527.4533	MTMR15|22909	878.8035
MTMR1|8776	1030.7319	MTMR1|8776	966.3482
MTMR2|8898	657.8019	MTMR2|8898	727.4616
MTMR3|8897	1380.3303	MTMR3|8897	2360.1994
MTMR4|9110	1429.2515	MTMR4|9110	1371.0012
MTMR6|9107	981.0581	MTMR6|9107	1003.7391
MTMR7|9108	46.2606	MTMR7|9108	75.322
MTMR8|55613	5.6448	MTMR8|55613	21.8779
MTMR9L|339483	89.9397	MTMR9L|339483	254.2584
MTMR9|66036	332.2577	MTMR9|66036	464.8525
MTO1|25821	564.099	MTO1|25821	531.7823
MTOR|2475	1922.6029	MTOR|2475	1933.9427
MTP18|51537	319.1393	MTP18|51537	122.2102
MTPAP|55149	440.2907	MTPAP|55149	575.6543
MTRF1L|54516	231.0586	MTRF1L|54516	235.5629
MTRF1|9617	114.7766	MTRF1|9617	164.1047
MTRR|4552	753.7627	MTRR|4552	620.6897
MTR|4548	1232.8141	MTR|4548	1848.359
MTSS1L|92154	425.9907	MTSS1L|92154	1227.2538
MTSS1|9788	652.5184	MTSS1|9788	836.3108
MTTP|4547	8.6553	lowly_expressed	lowly_expressed
MTUS1|57509	1982.0610000000001	MTUS1|57509	3626.9215
lowly_expressed	lowly_expressed	MTUS2|23281	46.1155
MTX1|4580	729.9983	MTX1|4580	410.3407
MTX2|10651	596.8386	MTX2|10651	488.575
MTX3|345778	617.536	MTX3|345778	986.7054
MUC15|143662	95.5845	MUC15|143662	719.9834
MUC16|94025	15.0527	MUC16|94025	280.0166
MUC1|4582	9643.4962	MUC1|4582	2607.8106
MUC20|200958	97.0898	MUC20|200958	409.6386
MUC2|4583	6.3974	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MUC4|4585	27.0046
MUC5B|727897	2115.2771	MUC5B|727897	472.3722
MUC6|4588	1560.2098	MUC6|4588	148.7329
MUCL1|118430	15432.3787	MUCL1|118430	54516.4105
MUDENG|55745	860.2604	MUDENG|55745	791.4416
MUL1|79594	736.0758	MUL1|79594	730.3698
MUM1L1|139221	196.8137	MUM1L1|139221	76.4437
MUM1|84939	684.5204	MUM1|84939	998.7536
MUS81|80198	495.233	MUS81|80198	484.8359
MUSTN1|389125	19.5685	MUSTN1|389125	67.2746
MUTED|63915	349.9747	MUTED|63915	430.8268
MUTYH|4595	134.0968	MUTYH|4595	150.9971
MUT|4594	944.9317	MUT|4594	1139.5929
MVD|4597	303.3114	MVD|4597	339.0112
MVK|4598	244.2297	MVK|4598	305.3594
MVP|9961	4895.8825	MVP|9961	2002.9082
MX1|4599	2894.2531	MX1|4599	875.779
MX2|4600	756.7732	MX2|4600	179.4765
MXD1|4084	402.2827	MXD1|4084	569.1732
MXD3|83463	133.8108	MXD3|83463	106.29
MXD4|10608	2258.2776	MXD4|10608	2102.2019
MXI1|4601	826.3919	MXI1|4601	2560.8641
MXRA5|25878	6373.3026	MXRA5|25878	3103.8637
MXRA7|439921	1078.5242	MXRA7|439921	2087.2455
MXRA8|54587	1615.152	MXRA8|54587	2290.403
lowly_expressed	lowly_expressed	MYADML|151325	5.8164
MYADM|91663	2625.1865	MYADM|91663	4744.4952
MYBBP1A|10514	1121.5522	MYBBP1A|10514	1329.5056
MYBL1|4603	99.3477	MYBL1|4603	90.9846
MYBL2|4605	470.3961	MYBL2|4605	45.2846
MYBPC1|4604	295.4087	MYBPC1|4604	2750.3116
MYBPC2|4606	66.9844	MYBPC2|4606	5.4009
MYB|4602	1603.8625	MYB|4602	1746.5725
MYCBP2|23077	2873.5556	MYCBP2|23077	3069.381
MYCBPAP|84073	17.3106	MYCBPAP|84073	13.2946
MYCBP|26292	1035.2477	MYCBP|26292	531.13
MYCL1|4610	780.1049	MYCL1|4610	233.0702
MYCN|4613	7.5263	lowly_expressed	lowly_expressed
MYCT1|80177	175.3637	MYCT1|80177	336.103
MYC|4609	2153.6615	MYC|4609	5851.6826
MYD88|4615	1924.1082	MYD88|4615	912.7545
MYEF2|50804	358.6563	MYEF2|50804	541.6078
MYEOV2|150678	840.3156	MYEOV2|150678	434.5658
MYEOV|26579	43.6528	MYEOV|26579	237.2248
MYH10|4628	1726.9181	MYH10|4628	2618.6124
MYH11|4629	1743.3669	MYH11|4629	14583.1575
MYH14|79784	1850.3501	MYH14|79784	2201.4956
MYH15|22989	26.7185	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MYH1|4619	14.9564
MYH3|4621	25.9659	MYH3|4621	89.7383
MYH6|4624	6.7737	lowly_expressed	lowly_expressed
MYH7B|57644	5.6448	MYH7B|57644	33.2364
MYH9|4627	29992.0785	MYH9|4627	31567.096
MYL12A|10627	6922.3489	MYL12A|10627	4684.2543
MYL12B|103910	7119.5389	MYL12B|103910	5569.1732
MYL5|4636	206.8426	MYL5|4636	206.8218
MYL6B|140465	475.6645	MYL6B|140465	523.4732
MYL6|4637	13668.9578	MYL6|4637	10792.2725
MYL9|10398	2573.6311	MYL9|10398	8066.8882
MYLIP|29116	1038.6346	MYLIP|29116	1740.7561
lowly_expressed	lowly_expressed	MYLK3|91807	11.2173
MYLK4|340156	21.4501	MYLK4|340156	98.8783
MYLK|4638	1911.6671	MYLK|4638	14018.2011
MYNN|55892	428.6249	MYNN|55892	652.6797
MYO10|4651	470.7724	MYO10|4651	1706.2734
MYO15A|51168	21.4501	MYO15A|51168	31.1591
MYO15B|80022	389.48800000000006	MYO15B|80022	1332.3639
MYO16|23026	69.9949	MYO16|23026	21.1882
MYO18A|399687	2056.5642	MYO18A|399687	2209.6302
MYO18B|84700	21.8264	lowly_expressed	lowly_expressed
MYO19|80179	535.8677	MYO19|80179	477.1541
MYO1B|4430	1106.3716	MYO1B|4430	2798.9198
MYO1C|4641	5419.7156	MYO1C|4641	5227.2538
MYO1D|4642	1522.2018	MYO1D|4642	2066.8882
MYO1E|4643	770.697	MYO1E|4643	1082.6755
MYO1F|4542	1460.1095	MYO1F|4542	233.4857
MYO1G|64005	1032.9898	MYO1G|64005	87.2455
lowly_expressed	lowly_expressed	MYO1H|283446	79.7673
lowly_expressed	lowly_expressed	MYO3A|53904	6.2318
lowly_expressed	lowly_expressed	MYO3B|140469	9.9709
MYO5A|4644	1112.0164	MYO5A|4644	1074.7819
MYO5B|4645	2979.3007	MYO5B|4645	2355.6294
MYO5C|55930	1284.0082	MYO5C|55930	1492.231
MYO6|4646	4252.7570000000005	MYO6|4646	4517.2414
MYO7A|4647	324.0088	MYO7A|4647	68.5501
MYO7B|4648	41.0185	MYO7B|4648	12.4636
MYO9A|4649	470.7724	MYO9A|4649	1308.2676
MYO9B|4650	3333.0386	MYO9B|4650	1805.9826
MYOCD|93649	6.0211	MYOCD|93649	43.6228
lowly_expressed	lowly_expressed	MYOC|4653	17.8646
MYOF|26509	3390.615	MYOF|26509	6041.5455
MYOM1|8736	42.5238	MYOM1|8736	245.1184
MYOM2|9172	41.3949	MYOM2|9172	122.1437
MYOM3|127294	10.1606	MYOM3|127294	68.1346
lowly_expressed	lowly_expressed	MYOT|9499	5.4009
MYOZ1|58529	7.5263	MYOZ1|58529	43.2073
MYOZ3|91977	21.8264	MYOZ3|91977	39.8837
MYPOP|339344	125.3135	MYPOP|339344	103.0328
MYRIP|25924	175.3637	MYRIP|25924	155.3801
MYSM1|114803	162.1926	MYSM1|114803	459.9086
MYST1|84148	652.9098	MYST1|84148	694.2252
MYST2|11143	1257.2747	MYST2|11143	1618.6124
MYST3|7994	1901.9055	MYST3|7994	2380.1413
MYST4|23522	1391.6198	MYST4|23522	2067.3037
MYT1|4661	5.2684	lowly_expressed	lowly_expressed
MZF1|7593	336.1827	MZF1|7593	504.2459
N4BP1|9683	1259.5326	N4BP1|9683	1692.5634
N4BP2L1|90634	444.0539	N4BP2L1|90634	1119.2356
N4BP2L2|10443	1281.359	N4BP2L2|10443	2457.8313
N4BP2|55728	179.8795	N4BP2|55728	585.7914
N4BP3|23138	555.82	N4BP3|23138	304.9439
N6AMT1|29104	247.9928	N6AMT1|29104	357.2912
N6AMT2|221143	109.1319	N6AMT2|221143	124.221
NAA10|8260	651.0282	NAA10|8260	480.6813
NAA15|80155	1179.3771	NAA15|80155	969.6718
NAA16|79612	279.9798	NAA16|79612	443.2904
NAA20|51126	969.3923	NAA20|51126	765.268
NAA25|80018	515.5541	NAA25|80018	832.5717
NAA30|122830	553.9384	NAA30|122830	857.4989999999999
NAA35|60560	504.6409	NAA35|60560	556.7096
NAA38|51691	405.6696	NAA38|51691	341.5039
NAA40|79829	540.0147	NAA40|79829	574.9896
NAA50|80218	2698.5683	NAA50|80218	2675.1143
NAAA|27163	601.3544	NAAA|27163	486.9132
NAALAD2|10003	18.4395	NAALAD2|10003	76.8592
NAALADL1|10004	77.8976	NAALADL1|10004	82.6755
NAALADL2|254827	349.2221	NAALADL2|254827	644.786
NAB1|4664	658.9308	NAB1|4664	1911.9236
NAB2|4665	436.9039	NAB2|4665	552.555
NACA2|342538	28.9764	NACA2|342538	29.0818
NACAD|23148	48.9212	NACAD|23148	152.0565
NACAP1|83955	92.1976	NACAP1|83955	107.6028
NACA|4666	15732.3032	NACA|4666	19935.189
NACC1|112939	2192.7984	NACC1|112939	897.7981
NACC2|138151	41.3949	NACC2|138151	49.8546
NADK|65220	1526.3412	NADK|65220	950.9763
NADSYN1|55191	875.6894	NADSYN1|55191	820.1080000000001
NAE1|8883	638.6097	NAE1|8883	891.5663
NAF1|92345	155.7952	NAF1|92345	262.5675
NAGA|4668	1413.4462	NAGA|4668	735.7707
NAGK|55577	1682.1364	NAGK|55577	746.5725
NAGLU|4669	694.3046	NAGLU|4669	594.516
NAGPA|51172	301.9153	NAGPA|51172	201.4956
NAGS|162417	114.4003	NAGS|162417	101.37100000000001
NAIF1|203245	209.6085	NAIF1|203245	206.4811
NAIP|4671	101.6056	NAIP|4671	73.1201
NALCN|259232	39.5133	NALCN|259232	323.2239
NAMPT|10135	1636.9784	NAMPT|10135	3194.0174
NANOS1|340719	146.7636	NANOS1|340719	319.4848
lowly_expressed	lowly_expressed	NANOS3|342977	5.8164
NANP|140838	116.2819	NANP|140838	159.9501
NANS|54187	1179.3771	NANS|54187	633.5106
NAP1L1|4673	8911.1836	NAP1L1|4673	7980.4736
NAP1L2|4674	118.5398	NAP1L2|4674	204.4038
NAP1L3|4675	63.2212	NAP1L3|4675	122.1437
NAP1L4|4676	2792.6475	NAP1L4|4676	2407.5613
NAP1L5|266812	161.8163	NAP1L5|266812	286.2484
lowly_expressed	lowly_expressed	NAP1L6|645996	7.8936
NAPA|8775	3927.9918	NAPA|8775	2474.9231
NAPB|63908	265.6797	NAPB|63908	378.064
NAPEPLD|222236	373.0467	NAPEPLD|222236	520.2867
NAPG|8774	665.3282	NAPG|8774	710.0125
NAPRT1|93100	653.2861	NAPRT1|93100	433.7349
NAPSA|9476	12.7948	NAPSA|9476	9.9709
NAPSB|256236	1283.9932	NAPSB|256236	118.8201
NARFL|64428	461.7408	NARFL|64428	456.1695
NARF|26502	588.1833	NARF|26502	573.3278
NARG2|79664	990.0897	NARG2|79664	1292.8957
NARS2|79731	403.0354	NARS2|79731	423.764
NARS|4677	2830.6555	NARS|4677	2776.0698
NASP|4678	1846.9632	NASP|4678	1445.7831
NAT10|55226	1486.4517	NAT10|55226	1162.4429
NAT14|57106	295.7851	NAT14|57106	186.1238
NAT15|79903	1398.3935	NAT15|79903	932.2808
NAT1|9	4809.706	NAT1|9	465.725
NAT2|10	6.7737	NAT2|10	5.8164
NAT6|24142	164.4731	NAT6|24142	185.2347
NAT8L|339983	71.5002	NAT8L|339983	188.2011
NAT8|9027	10.5369	lowly_expressed	lowly_expressed
NAT9|26151	403.0354	NAT9|26151	423.764
NAV1|89796	960.3607	NAV1|89796	841.2962
NAV2|89797	401.1538	NAV2|89797	4479.6635
NAV3|89795	100.1003	NAV3|89795	279.1857
